,device,when_captured
2239,129232559,2018-12-08 17:54:20+00:00
2442,129232559,2018-12-12 11:55:00+00:00
2443,129232559,2018-12-12 13:09:55+00:00
2444,129232559,2018-12-12 15:39:05+00:00
2445,129232559,2018-12-12 22:39:07+00:00
2447,129232559,2018-12-13 00:58:51+00:00
2478,129232559,2018-12-13 09:39:47+00:00
2479,129232559,2018-12-13 10:54:40+00:00
2480,129232559,2018-12-13 13:24:45+00:00
2481,129232559,2018-12-13 14:39:25+00:00
2482,129232559,2018-12-13 17:08:56+00:00
2483,129232559,2018-12-13 18:24:07+00:00
8776,271575163,2018-12-02 06:52:52+00:00
8777,271575163,2018-12-02 08:02:48+00:00
8778,271575163,2018-12-02 09:12:52+00:00
8779,271575163,2018-12-02 10:22:51+00:00
8780,271575163,2018-12-02 11:32:48+00:00
8781,271575163,2018-12-02 12:42:51+00:00
8782,271575163,2018-12-02 13:52:46+00:00
8783,271575163,2018-12-03 00:22:48+00:00
8784,271575163,2018-12-03 01:32:52+00:00
8785,271575163,2018-12-03 02:42:50+00:00
8786,271575163,2018-12-03 05:02:44+00:00
8787,271575163,2018-12-03 05:32:52+00:00
20830,872300871,2018-12-03 07:26:26+00:00
20831,872300871,2018-12-03 08:41:25+00:00
20832,872300871,2018-12-03 11:11:26+00:00
20833,872300871,2018-12-03 12:26:26+00:00
20834,872300871,2018-12-03 13:41:26+00:00
20835,872300871,2018-12-03 14:56:26+00:00
20836,872300871,2018-12-03 16:11:25+00:00
20838,872300871,2018-12-03 18:26:25+00:00
20934,872300871,2018-12-05 09:24:53+00:00
20935,872300871,2018-12-05 11:54:53+00:00
20936,872300871,2018-12-05 13:09:53+00:00
20937,872300871,2018-12-05 14:24:54+00:00
20938,872300871,2018-12-05 14:24:55+00:00
20939,872300871,2018-12-05 15:39:53+00:00
20940,872300871,2018-12-05 16:54:54+00:00
20941,872300871,2018-12-05 21:39:53+00:00
20942,872300871,2018-12-05 22:54:53+00:00
20943,872300871,2018-12-06 01:25:20+00:00
20944,872300871,2018-12-06 02:43:43+00:00
20946,872300871,2018-12-06 07:25:59+00:00
21151,872300871,2018-12-10 09:39:53+00:00
21152,872300871,2018-12-10 10:54:53+00:00
21153,872300871,2018-12-10 12:09:53+00:00
21154,872300871,2018-12-10 13:24:53+00:00
21155,872300871,2018-12-10 14:39:53+00:00
21156,872300871,2018-12-10 15:54:53+00:00
21177,872300871,2018-12-11 07:19:06+00:00
21178,872300871,2018-12-11 11:04:05+00:00
21179,872300871,2018-12-11 12:19:06+00:00
21180,872300871,2018-12-11 14:49:06+00:00
21181,872300871,2018-12-11 16:04:06+00:00
21182,872300871,2018-12-11 17:19:06+00:00
21204,872300871,2018-12-12 09:04:06+00:00
21205,872300871,2018-12-12 15:19:06+00:00
21206,872300871,2018-12-12 16:34:05+00:00
21207,872300871,2018-12-12 17:49:33+00:00
21230,872300871,2018-12-13 09:34:06+00:00
21231,872300871,2018-12-13 10:49:06+00:00
21232,872300871,2018-12-13 12:04:06+00:00
21233,872300871,2018-12-13 14:34:06+00:00
21235,872300871,2018-12-13 23:04:06+00:00
21236,872300871,2018-12-14 00:19:10+00:00
21237,872300871,2018-12-14 01:37:21+00:00
21238,872300871,2018-12-14 02:49:07+00:00
21241,872300871,2018-12-14 04:04:06+00:00
22630,974587752,2018-12-01 01:08:50+00:00
22631,974587752,2018-12-01 02:18:44+00:00
22633,974587752,2018-12-01 03:28:45+00:00
22692,974587752,2018-12-01 16:53:44+00:00
22693,974587752,2018-12-01 18:08:43+00:00
22694,974587752,2018-12-01 21:53:45+00:00
22695,974587752,2018-12-02 00:23:43+00:00
22696,974587752,2018-12-02 01:38:48+00:00
22697,974587752,2018-12-02 03:53:45+00:00
22801,974587752,2018-12-04 05:58:42+00:00
22802,974587752,2018-12-04 07:08:44+00:00
22803,974587752,2018-12-04 09:23:41+00:00
22804,974587752,2018-12-04 10:38:41+00:00
22805,974587752,2018-12-04 11:53:41+00:00
22806,974587752,2018-12-04 13:08:43+00:00
22807,974587752,2018-12-04 15:38:42+00:00
22809,974587752,2018-12-04 23:08:41+00:00
22810,974587752,2018-12-05 00:23:40+00:00
22811,974587752,2018-12-05 00:23:41+00:00
22812,974587752,2018-12-05 02:53:40+00:00
22813,974587752,2018-12-05 04:08:40+00:00
24949,1045649384,2018-12-02 11:23:30+00:00
25065,1045649384,2018-12-04 08:53:39+00:00
25067,1045649384,2018-12-04 11:23:40+00:00
25068,1045649384,2018-12-04 12:38:35+00:00
25069,1045649384,2018-12-04 13:53:20+00:00
25070,1045649384,2018-12-04 16:23:24+00:00
25387,1045649384,2018-12-10 23:00:29+00:00
25567,1045649384,2018-12-13 12:16:37+00:00
26974,1094924990,2018-12-01 04:41:45+00:00
26975,1094924990,2018-12-01 05:56:46+00:00
26976,1094924990,2018-12-01 07:11:45+00:00
26978,1094924990,2018-12-01 08:26:52+00:00
27141,1094924990,2018-12-03 22:56:45+00:00
27142,1094924990,2018-12-04 00:11:43+00:00
27143,1094924990,2018-12-04 01:26:43+00:00
27144,1094924990,2018-12-04 02:41:50+00:00
27147,1094924990,2018-12-04 03:56:44+00:00
27195,1094924990,2018-12-04 22:11:43+00:00
27196,1094924990,2018-12-04 23:26:43+00:00
27197,1094924990,2018-12-05 00:41:43+00:00
27237,1094924990,2018-12-06 04:17:54+00:00
27238,1094924990,2018-12-06 05:33:01+00:00
27239,1094924990,2018-12-06 06:48:00+00:00
27240,1094924990,2018-12-06 09:17:54+00:00
27241,1094924990,2018-12-06 10:32:54+00:00
27242,1094924990,2018-12-06 11:47:54+00:00
27243,1094924990,2018-12-06 13:03:00+00:00
27244,1094924990,2018-12-06 14:17:54+00:00
27246,1094924990,2018-12-07 00:02:54+00:00
27247,1094924990,2018-12-07 02:33:01+00:00
27249,1094924990,2018-12-07 03:32:53+00:00
27560,1094924990,2018-12-12 07:17:50+00:00
29486,1162749983,2018-12-06 00:24:48+00:00
29487,1162749983,2018-12-06 01:34:48+00:00
29488,1162749983,2018-12-06 02:44:48+00:00
29490,1162749983,2018-12-06 10:56:14+00:00
29491,1162749983,2018-12-06 13:14:45+00:00
29492,1162749983,2018-12-06 14:24:46+00:00
29493,1162749983,2018-12-06 15:34:46+00:00
29494,1162749983,2018-12-06 16:44:46+00:00
29962,1162749983,2018-12-12 22:38:26+00:00
29963,1162749983,2018-12-12 23:48:26+00:00
29964,1162749983,2018-12-13 03:18:26+00:00
29965,1162749983,2018-12-13 04:28:30+00:00
29966,1162749983,2018-12-13 05:38:31+00:00
29967,1162749983,2018-12-13 06:48:24+00:00
29968,1162749983,2018-12-13 07:58:24+00:00
29970,1162749983,2018-12-13 10:18:30+00:00
32091,1875225345,2018-12-01 00:24:06+00:00
32092,1875225345,2018-12-01 01:39:01+00:00
32094,1875225345,2018-12-01 03:09:07+00:00
32095,1875225345,2018-12-01 04:24:05+00:00
32096,1875225345,2018-12-01 05:39:05+00:00
32097,1875225345,2018-12-01 08:09:05+00:00
32098,1875225345,2018-12-01 09:24:03+00:00
32099,1875225345,2018-12-01 10:39:01+00:00
32100,1875225345,2018-12-01 11:54:30+00:00
32102,1875225345,2018-12-01 14:09:06+00:00
32192,1875225345,2018-12-02 15:39:07+00:00
32193,1875225345,2018-12-02 16:54:07+00:00
32194,1875225345,2018-12-02 21:54:03+00:00
32195,1875225345,2018-12-03 00:24:07+00:00
32196,1875225345,2018-12-03 01:39:03+00:00
32198,1875225345,2018-12-03 05:09:06+00:00
32199,1875225345,2018-12-03 06:24:07+00:00
32200,1875225345,2018-12-03 07:39:03+00:00
32201,1875225345,2018-12-03 08:54:02+00:00
32202,1875225345,2018-12-03 10:09:06+00:00
32203,1875225345,2018-12-03 12:39:02+00:00
32204,1875225345,2018-12-03 13:54:09+00:00
32206,1875225345,2018-12-03 14:54:07+00:00
32523,1875225345,2018-12-08 16:05:22+00:00
32524,1875225345,2018-12-08 22:20:23+00:00
32525,1875225345,2018-12-09 00:50:23+00:00
32527,1875225345,2018-12-09 04:05:19+00:00
32528,1875225345,2018-12-09 06:25:23+00:00
32572,1875225345,2018-12-09 16:20:23+00:00
32574,1875225345,2018-12-10 01:05:23+00:00
35440,2299238163,2018-12-07 06:49:46+00:00
35441,2299238163,2018-12-07 11:49:44+00:00
35442,2299238163,2018-12-07 14:19:46+00:00
35443,2299238163,2018-12-07 15:34:46+00:00
35445,2299238163,2018-12-07 17:49:46+00:00
35446,2299238163,2018-12-07 22:49:46+00:00
35447,2299238163,2018-12-08 00:04:44+00:00
35448,2299238163,2018-12-08 03:49:46+00:00
35449,2299238163,2018-12-08 04:49:44+00:00
37342,2651380949,2018-12-04 04:16:49+00:00
37343,2651380949,2018-12-04 05:26:48+00:00
37345,2651380949,2018-12-04 06:36:43+00:00
37346,2651380949,2018-12-04 07:46:43+00:00
37347,2651380949,2018-12-04 08:56:42+00:00
37348,2651380949,2018-12-04 10:06:43+00:00
37349,2651380949,2018-12-04 11:16:47+00:00
37350,2651380949,2018-12-04 12:26:42+00:00
37351,2651380949,2018-12-04 13:36:41+00:00
37352,2651380949,2018-12-04 15:16:45+00:00
37370,2651380949,2018-12-05 04:36:38+00:00
37371,2651380949,2018-12-05 05:46:44+00:00
37372,2651380949,2018-12-05 06:56:39+00:00
37373,2651380949,2018-12-05 08:06:43+00:00
37374,2651380949,2018-12-05 09:16:42+00:00
37375,2651380949,2018-12-05 11:36:41+00:00
37376,2651380949,2018-12-05 12:46:37+00:00
37867,2651380949,2018-12-12 04:59:24+00:00
37868,2651380949,2018-12-12 07:19:18+00:00
40132,2670856639,2018-12-03 03:14:15+00:00
40133,2670856639,2018-12-03 05:44:08+00:00
40134,2670856639,2018-12-03 06:59:07+00:00
40135,2670856639,2018-12-03 08:14:07+00:00
40136,2670856639,2018-12-03 10:44:10+00:00
40137,2670856639,2018-12-03 13:14:11+00:00
40139,2670856639,2018-12-04 00:14:08+00:00
40141,2670856639,2018-12-04 02:29:13+00:00
40438,2670856639,2018-12-10 04:59:47+00:00
40439,2670856639,2018-12-10 06:14:39+00:00
40440,2670856639,2018-12-10 07:29:32+00:00
40441,2670856639,2018-12-10 12:29:32+00:00
40442,2670856639,2018-12-10 13:44:32+00:00
40443,2670856639,2018-12-10 14:59:50+00:00
40445,2670856639,2018-12-11 00:44:31+00:00
40447,2670856639,2018-12-11 06:44:36+00:00
40448,2670856639,2018-12-11 09:14:32+00:00
40449,2670856639,2018-12-11 10:29:31+00:00
40450,2670856639,2018-12-11 11:44:32+00:00
40451,2670856639,2018-12-11 12:59:32+00:00
40452,2670856639,2018-12-11 14:14:31+00:00
40453,2670856639,2018-12-11 16:29:31+00:00
40517,2670856639,2018-12-13 03:23:43+00:00
40518,2670856639,2018-12-13 04:38:43+00:00
40519,2670856639,2018-12-13 07:08:43+00:00
40520,2670856639,2018-12-13 08:23:50+00:00
40521,2670856639,2018-12-13 10:54:02+00:00
40522,2670856639,2018-12-13 12:08:43+00:00
40523,2670856639,2018-12-13 13:23:53+00:00
40524,2670856639,2018-12-13 14:38:52+00:00
42185,2750599726,2018-12-04 06:00:08+00:00
42186,2750599726,2018-12-04 07:10:07+00:00
42187,2750599726,2018-12-04 08:20:12+00:00
42188,2750599726,2018-12-04 09:30:10+00:00
42189,2750599726,2018-12-04 13:00:05+00:00
42190,2750599726,2018-12-04 16:30:10+00:00
42669,2750599726,2018-12-11 07:40:08+00:00
42670,2750599726,2018-12-11 08:50:09+00:00
42671,2750599726,2018-12-11 10:00:15+00:00
42672,2750599726,2018-12-11 13:30:08+00:00
42673,2750599726,2018-12-11 14:40:12+00:00
44911,3373827677,2018-12-01 00:58:00+00:00
44943,3373827677,2018-12-01 13:13:00+00:00
44944,3373827677,2018-12-01 14:28:00+00:00
44945,3373827677,2018-12-01 15:43:00+00:00
44947,3373827677,2018-12-02 00:13:00+00:00
45124,3373827677,2018-12-04 13:54:14+00:00
45125,3373827677,2018-12-04 15:09:14+00:00
45126,3373827677,2018-12-04 16:24:14+00:00
45127,3373827677,2018-12-04 22:39:14+00:00
45128,3373827677,2018-12-05 00:54:14+00:00
45129,3373827677,2018-12-05 02:09:20+00:00
45130,3373827677,2018-12-05 03:24:14+00:00
45131,3373827677,2018-12-05 05:54:14+00:00
45132,3373827677,2018-12-05 07:09:14+00:00
45133,3373827677,2018-12-05 10:54:15+00:00
45135,3373827677,2018-12-05 14:24:14+00:00
45136,3373827677,2018-12-05 23:09:14+00:00
45138,3373827677,2018-12-06 00:09:15+00:00
45442,3373827677,2018-12-11 13:26:29+00:00
45443,3373827677,2018-12-11 14:41:29+00:00
45444,3373827677,2018-12-11 17:11:30+00:00
45446,3373827677,2018-12-12 00:26:29+00:00
45498,3373827677,2018-12-13 02:11:29+00:00
45499,3373827677,2018-12-13 02:11:30+00:00
45500,3373827677,2018-12-13 03:26:29+00:00
45501,3373827677,2018-12-13 05:56:30+00:00
45502,3373827677,2018-12-13 08:26:29+00:00
45503,3373827677,2018-12-13 09:41:30+00:00
45504,3373827677,2018-12-13 10:56:30+00:00
45505,3373827677,2018-12-13 12:11:30+00:00
45507,3373827677,2018-12-13 14:26:30+00:00
45508,3373827677,2018-12-13 15:42:01+00:00
45509,3373827677,2018-12-13 16:56:30+00:00
45510,3373827677,2018-12-13 18:11:30+00:00
45511,3373827677,2018-12-14 00:26:30+00:00
45513,3373827677,2018-12-14 01:26:30+00:00
46871,3709008148,2018-12-01 00:35:54+00:00
46938,3709008148,2018-12-02 02:20:55+00:00
46939,3709008148,2018-12-02 04:50:55+00:00
46940,3709008148,2018-12-02 06:05:55+00:00
46941,3709008148,2018-12-02 07:20:55+00:00
46942,3709008148,2018-12-02 08:35:55+00:00
46943,3709008148,2018-12-02 09:50:55+00:00
46945,3709008148,2018-12-02 13:20:56+00:00
46946,3709008148,2018-12-02 13:20:57+00:00
47002,3709008148,2018-12-03 13:28:22+00:00
47003,3709008148,2018-12-03 17:13:22+00:00
47004,3709008148,2018-12-04 00:43:22+00:00
47006,3709008148,2018-12-04 04:43:22+00:00
47007,3709008148,2018-12-04 07:13:22+00:00
47008,3709008148,2018-12-04 08:28:23+00:00
47009,3709008148,2018-12-04 12:13:23+00:00
47011,3709008148,2018-12-04 13:13:23+00:00
49210,3768313999,2018-12-05 10:50:58+00:00
49213,3768313999,2018-12-05 15:50:58+00:00
49483,3768313999,2018-12-10 00:06:06+00:00
49484,3768313999,2018-12-10 01:06:23+00:00
49485,3768313999,2018-12-10 02:16:03+00:00
49486,3768313999,2018-12-10 04:36:09+00:00
49487,3768313999,2018-12-10 05:46:06+00:00
49488,3768313999,2018-12-10 06:56:03+00:00
49489,3768313999,2018-12-10 08:06:04+00:00
49490,3768313999,2018-12-10 09:11:08+00:00
49491,3768313999,2018-12-10 09:56:01+00:00
51973,3856112813,2018-12-11 05:10:42+00:00
51974,3856112813,2018-12-11 06:25:43+00:00
51975,3856112813,2018-12-11 07:40:44+00:00
51976,3856112813,2018-12-11 08:55:39+00:00
51977,3856112813,2018-12-11 10:10:43+00:00
51978,3856112813,2018-12-11 11:25:39+00:00
51979,3856112813,2018-12-11 12:40:43+00:00
51980,3856112813,2018-12-11 13:55:39+00:00
51981,3856112813,2018-12-11 15:10:43+00:00
57926,4249659165,2018-12-01 00:26:53+00:00
58187,4249659165,2018-12-05 02:29:10+00:00
58188,4249659165,2018-12-05 03:39:13+00:00
58189,4249659165,2018-12-05 05:59:11+00:00
58190,4249659165,2018-12-05 07:09:10+00:00
58191,4249659165,2018-12-05 08:19:09+00:00
58195,4249659165,2018-12-05 09:29:10+00:00
58212,4249659165,2018-12-05 15:59:09+00:00
58213,4249659165,2018-12-05 17:14:09+00:00
58321,4249659165,2018-12-07 15:44:10+00:00
58322,4249659165,2018-12-07 22:59:10+00:00
58323,4249659165,2018-12-08 00:09:11+00:00
58328,4249659165,2018-12-08 01:19:11+00:00
58330,4249659165,2018-12-08 02:30:22+00:00
58331,4249659165,2018-12-08 03:45:21+00:00
58332,4249659165,2018-12-08 05:00:22+00:00
58333,4249659165,2018-12-08 07:30:23+00:00
58334,4249659165,2018-12-08 08:45:22+00:00
58335,4249659165,2018-12-08 10:00:22+00:00
58336,4249659165,2018-12-08 11:15:26+00:00
58337,4249659165,2018-12-08 12:30:22+00:00
58338,4249659165,2018-12-08 13:45:23+00:00
58340,4249659165,2018-12-08 15:15:26+00:00
58341,4249659165,2018-12-08 16:30:23+00:00
58342,4249659165,2018-12-08 22:25:23+00:00
60300,4267748403,2018-12-01 01:45:27+00:00
60301,4267748403,2018-12-01 03:00:27+00:00
60302,4267748403,2018-12-01 04:15:27+00:00
60536,4267748403,2018-12-06 04:04:36+00:00
60537,4267748403,2018-12-06 06:34:36+00:00
60538,4267748403,2018-12-06 07:49:36+00:00
60610,4267748403,2018-12-07 13:04:36+00:00
60611,4267748403,2018-12-07 15:34:35+00:00
60612,4267748403,2018-12-07 16:49:35+00:00
60614,4267748403,2018-12-08 01:19:35+00:00
60617,4267748403,2018-12-08 02:34:35+00:00
60701,4267748403,2018-12-10 01:01:46+00:00
60702,4267748403,2018-12-10 08:31:46+00:00
60703,4267748403,2018-12-10 09:46:46+00:00
60704,4267748403,2018-12-10 10:46:47+00:00
60858,4267748403,2018-12-13 13:31:45+00:00
60859,4267748403,2018-12-13 14:46:44+00:00
60862,4267748403,2018-12-13 16:01:44+00:00
