,device,when_captured
1091,114699387,2019-06-18 08:34:38+00:00
1093,114699387,2019-06-18 12:04:38+00:00
1094,114699387,2019-06-18 14:29:36+00:00
1095,114699387,2019-06-18 15:44:37+00:00
1097,114699387,2019-06-18 16:37:06+00:00
1098,114699387,2019-06-18 19:06:48+00:00
1099,114699387,2019-06-18 20:21:48+00:00
1100,114699387,2019-06-18 21:31:49+00:00
1101,114699387,2019-06-18 22:41:49+00:00
1102,114699387,2019-06-19 01:01:49+00:00
1111,114699387,2019-06-19 05:11:49+00:00
1112,114699387,2019-06-19 07:31:49+00:00
1113,114699387,2019-06-19 08:41:49+00:00
1114,114699387,2019-06-19 09:51:48+00:00
1115,114699387,2019-06-19 13:21:47+00:00
1117,114699387,2019-06-19 17:21:47+00:00
1118,114699387,2019-06-19 22:01:48+00:00
1119,114699387,2019-06-19 23:11:48+00:00
1120,114699387,2019-06-20 02:41:48+00:00
1260,114699387,2019-06-23 06:21:44+00:00
1261,114699387,2019-06-23 13:21:42+00:00
1262,114699387,2019-06-23 17:06:42+00:00
1359,114699387,2019-06-25 18:34:52+00:00
1360,114699387,2019-06-25 19:49:52+00:00
1361,114699387,2019-06-25 21:04:52+00:00
1362,114699387,2019-06-25 22:14:53+00:00
1363,114699387,2019-06-25 23:24:53+00:00
1364,114699387,2019-06-26 00:34:53+00:00
1366,114699387,2019-06-26 07:14:53+00:00
1367,114699387,2019-06-26 09:34:53+00:00
1368,114699387,2019-06-26 10:44:53+00:00
1369,114699387,2019-06-26 14:19:52+00:00
1370,114699387,2019-06-26 16:49:51+00:00
1372,114699387,2019-06-26 18:19:51+00:00
1415,114699387,2019-06-28 06:34:50+00:00
1416,114699387,2019-06-28 07:44:51+00:00
1417,114699387,2019-06-28 13:34:49+00:00
1424,114699387,2019-06-28 19:54:50+00:00
1425,114699387,2019-06-28 23:24:50+00:00
1428,114699387,2019-06-29 01:44:50+00:00
1431,114699387,2019-06-29 09:14:50+00:00
1433,114699387,2019-06-29 21:14:49+00:00
1434,114699387,2019-06-30 01:54:53+00:00
1435,114699387,2019-06-30 03:04:49+00:00
1437,114699387,2019-06-30 10:34:49+00:00
1438,114699387,2019-06-30 16:34:47+00:00
1467,129232559,2019-06-03 13:02:27+00:00
1468,129232559,2019-06-03 14:17:28+00:00
1469,129232559,2019-06-03 19:02:37+00:00
1507,129232559,2019-06-04 14:32:27+00:00
1508,129232559,2019-06-04 15:47:27+00:00
1509,129232559,2019-06-04 16:52:34+00:00
1510,129232559,2019-06-04 18:02:28+00:00
1511,129232559,2019-06-04 19:12:28+00:00
1512,129232559,2019-06-04 20:22:28+00:00
1513,129232559,2019-06-04 21:32:28+00:00
1514,129232559,2019-06-04 22:42:34+00:00
1515,129232559,2019-06-04 22:42:35+00:00
2451,129232559,2019-06-13 13:51:41+00:00
2452,129232559,2019-06-13 19:46:42+00:00
2453,129232559,2019-06-14 00:26:42+00:00
2455,129232559,2019-06-14 08:56:50+00:00
2456,129232559,2019-06-14 08:56:51+00:00
2458,129232559,2019-06-14 10:06:41+00:00
2459,129232559,2019-06-14 10:06:42+00:00
2461,129232559,2019-06-14 15:21:40+00:00
2462,129232559,2019-06-14 16:36:40+00:00
2463,129232559,2019-06-14 17:46:41+00:00
2464,129232559,2019-06-14 18:56:41+00:00
2465,129232559,2019-06-14 21:16:41+00:00
2466,129232559,2019-06-14 23:36:41+00:00
2547,129232559,2019-06-16 15:08:58+00:00
2548,129232559,2019-06-16 18:43:53+00:00
2549,129232559,2019-06-16 22:13:53+00:00
2550,129232559,2019-06-16 23:23:53+00:00
2552,129232559,2019-06-17 00:34:09+00:00
2575,129232559,2019-06-17 14:08:52+00:00
2576,129232559,2019-06-17 15:23:51+00:00
2577,129232559,2019-06-17 23:33:52+00:00
2578,129232559,2019-06-18 00:43:58+00:00
2579,129232559,2019-06-18 00:43:59+00:00
2597,129232559,2019-06-18 16:43:52+00:00
2598,129232559,2019-06-18 17:53:58+00:00
2600,129232559,2019-06-19 13:08:52+00:00
2602,129232559,2019-06-19 14:38:51+00:00
2603,129232559,2019-06-19 15:53:57+00:00
2604,129232559,2019-06-19 19:23:52+00:00
2605,129232559,2019-06-19 22:53:52+00:00
2606,129232559,2019-06-20 01:13:52+00:00
2608,129232559,2019-06-20 05:13:52+00:00
2609,129232559,2019-06-20 06:23:52+00:00
2611,129232559,2019-06-20 16:23:50+00:00
2612,129232559,2019-06-20 18:43:51+00:00
2613,129232559,2019-06-20 19:53:57+00:00
2614,129232559,2019-06-20 22:13:51+00:00
2615,129232559,2019-06-21 00:33:52+00:00
2617,129232559,2019-06-21 01:43:57+00:00
2650,129232559,2019-06-21 15:23:50+00:00
2651,129232559,2019-06-21 18:53:51+00:00
2652,129232559,2019-06-21 22:23:51+00:00
2653,129232559,2019-06-21 23:33:57+00:00
2655,129232559,2019-06-22 03:23:51+00:00
2656,129232559,2019-06-22 04:33:57+00:00
2658,129232559,2019-06-22 09:13:51+00:00
2659,129232559,2019-06-22 10:23:51+00:00
2660,129232559,2019-06-22 12:53:51+00:00
2662,129232559,2019-06-22 13:48:02+00:00
2663,129232559,2019-06-22 16:13:03+00:00
2666,129232559,2019-06-23 01:23:10+00:00
2690,129232559,2019-06-23 14:48:03+00:00
2692,129232559,2019-06-23 23:03:04+00:00
2694,129232559,2019-06-24 02:53:04+00:00
2695,129232559,2019-06-24 04:03:04+00:00
2696,129232559,2019-06-24 05:13:04+00:00
2697,129232559,2019-06-24 07:33:10+00:00
2698,129232559,2019-06-24 08:43:04+00:00
2699,129232559,2019-06-24 12:18:03+00:00
2701,129232559,2019-06-24 16:13:19+00:00
2702,129232559,2019-06-24 17:23:04+00:00
2704,129232559,2019-06-25 00:23:04+00:00
2705,129232559,2019-06-25 01:33:10+00:00
2736,129232559,2019-06-25 16:23:03+00:00
2737,129232559,2019-06-25 17:33:10+00:00
2738,129232559,2019-06-25 19:53:03+00:00
2739,129232559,2019-06-25 21:03:03+00:00
2740,129232559,2019-06-25 22:13:04+00:00
2741,129232559,2019-06-25 23:23:04+00:00
2742,129232559,2019-06-26 00:33:04+00:00
2745,129232559,2019-06-26 03:23:03+00:00
2759,129232559,2019-06-26 20:13:03+00:00
2760,129232559,2019-06-26 21:23:03+00:00
2762,129232559,2019-06-27 00:53:03+00:00
2764,129232559,2019-06-27 07:03:03+00:00
2765,129232559,2019-06-27 08:13:03+00:00
2766,129232559,2019-06-27 11:48:02+00:00
2767,129232559,2019-06-27 14:18:02+00:00
2769,129232559,2019-06-27 15:48:02+00:00
2770,129232559,2019-06-27 20:23:09+00:00
2776,129232559,2019-06-28 02:13:09+00:00
2906,154534971,2019-06-03 10:09:13+00:00
2907,154534971,2019-06-03 14:09:13+00:00
2908,154534971,2019-06-03 15:09:13+00:00
2910,154534971,2019-06-04 00:09:12+00:00
2911,154534971,2019-06-04 09:09:12+00:00
2912,154534971,2019-06-04 11:09:12+00:00
2913,154534971,2019-06-04 12:09:12+00:00
2914,154534971,2019-06-04 14:09:10+00:00
2915,154534971,2019-06-04 16:09:17+00:00
2916,154534971,2019-06-04 17:19:11+00:00
2917,154534971,2019-06-04 18:19:11+00:00
2918,154534971,2019-06-04 19:19:12+00:00
2919,154534971,2019-06-04 20:19:11+00:00
2920,154534971,2019-06-04 21:19:11+00:00
2921,154534971,2019-06-04 22:19:24+00:00
2922,154534971,2019-06-04 23:19:10+00:00
2923,154534971,2019-06-05 00:19:10+00:00
2924,154534971,2019-06-05 01:19:10+00:00
2925,154534971,2019-06-05 02:19:10+00:00
2926,154534971,2019-06-05 03:19:11+00:00
2927,154534971,2019-06-05 04:19:11+00:00
2939,154534971,2019-06-05 04:39:20+00:00
2940,154534971,2019-06-05 05:39:41+00:00
2941,154534971,2019-06-05 06:49:10+00:00
2942,154534971,2019-06-05 07:49:10+00:00
2943,154534971,2019-06-05 08:49:10+00:00
2944,154534971,2019-06-05 09:49:10+00:00
2945,154534971,2019-06-05 10:49:10+00:00
2946,154534971,2019-06-05 11:49:10+00:00
2947,154534971,2019-06-05 12:49:10+00:00
2948,154534971,2019-06-05 13:49:10+00:00
2949,154534971,2019-06-05 14:49:10+00:00
2950,154534971,2019-06-05 15:49:10+00:00
2951,154534971,2019-06-05 16:29:10+00:00
2954,154534971,2019-06-05 17:29:07+00:00
2955,154534971,2019-06-05 18:29:10+00:00
2956,154534971,2019-06-05 19:29:14+00:00
2957,154534971,2019-06-05 20:29:12+00:00
2958,154534971,2019-06-05 21:29:07+00:00
2959,154534971,2019-06-05 22:29:07+00:00
2960,154534971,2019-06-05 23:29:07+00:00
2961,154534971,2019-06-06 00:29:10+00:00
2962,154534971,2019-06-06 01:29:07+00:00
2963,154534971,2019-06-06 02:29:09+00:00
2964,154534971,2019-06-06 03:29:06+00:00
2965,154534971,2019-06-06 04:29:06+00:00
2967,154534971,2019-06-06 05:37:09+00:00
2968,154534971,2019-06-06 06:39:04+00:00
2969,154534971,2019-06-06 07:39:06+00:00
2970,154534971,2019-06-06 08:39:09+00:00
2971,154534971,2019-06-06 09:39:06+00:00
2972,154534971,2019-06-06 10:39:06+00:00
2973,154534971,2019-06-06 11:39:06+00:00
2974,154534971,2019-06-06 12:39:09+00:00
2975,154534971,2019-06-06 13:39:06+00:00
2976,154534971,2019-06-06 14:39:09+00:00
2977,154534971,2019-06-06 15:39:06+00:00
2978,154534971,2019-06-06 16:39:09+00:00
2981,154534971,2019-06-06 17:39:09+00:00
2982,154534971,2019-06-06 18:39:08+00:00
2983,154534971,2019-06-06 19:39:08+00:00
2984,154534971,2019-06-06 20:39:12+00:00
2985,154534971,2019-06-06 21:39:07+00:00
2986,154534971,2019-06-06 22:39:09+00:00
2987,154534971,2019-06-06 23:39:08+00:00
2988,154534971,2019-06-07 00:39:08+00:00
2989,154534971,2019-06-07 01:39:08+00:00
2990,154534971,2019-06-07 02:39:08+00:00
2991,154534971,2019-06-07 03:39:13+00:00
2992,154534971,2019-06-07 04:39:08+00:00
2995,154534971,2019-06-07 05:39:08+00:00
2996,154534971,2019-06-07 06:39:08+00:00
2997,154534971,2019-06-07 07:39:08+00:00
2998,154534971,2019-06-07 08:39:13+00:00
3000,154534971,2019-06-07 10:39:13+00:00
3001,154534971,2019-06-07 11:39:08+00:00
3002,154534971,2019-06-07 12:39:08+00:00
3003,154534971,2019-06-07 13:39:12+00:00
3004,154534971,2019-06-07 14:39:08+00:00
3005,154534971,2019-06-07 15:39:07+00:00
3006,154534971,2019-06-07 16:39:07+00:00
3009,154534971,2019-06-07 17:38:47+00:00
3010,154534971,2019-06-07 18:39:07+00:00
3011,154534971,2019-06-07 19:39:07+00:00
3012,154534971,2019-06-07 20:39:22+00:00
3013,154534971,2019-06-07 21:39:07+00:00
3014,154534971,2019-06-07 22:39:07+00:00
3015,154534971,2019-06-07 23:39:10+00:00
3016,154534971,2019-06-08 00:39:07+00:00
3017,154534971,2019-06-08 01:39:07+00:00
3018,154534971,2019-06-08 02:39:07+00:00
3019,154534971,2019-06-08 03:39:07+00:00
3020,154534971,2019-06-08 04:39:07+00:00
3023,154534971,2019-06-08 05:39:07+00:00
3024,154534971,2019-06-08 06:39:07+00:00
3025,154534971,2019-06-08 07:39:07+00:00
3026,154534971,2019-06-08 08:39:07+00:00
3027,154534971,2019-06-08 09:39:07+00:00
3028,154534971,2019-06-08 10:39:07+00:00
3029,154534971,2019-06-08 11:39:07+00:00
3030,154534971,2019-06-08 12:39:06+00:00
3031,154534971,2019-06-08 12:39:07+00:00
3032,154534971,2019-06-08 13:39:10+00:00
3033,154534971,2019-06-08 14:39:06+00:00
3034,154534971,2019-06-08 15:39:07+00:00
3035,154534971,2019-06-08 16:39:06+00:00
3037,154534971,2019-06-08 17:39:06+00:00
3038,154534971,2019-06-08 18:39:12+00:00
3039,154534971,2019-06-08 19:39:07+00:00
3040,154534971,2019-06-08 20:39:10+00:00
3041,154534971,2019-06-08 21:39:06+00:00
3042,154534971,2019-06-08 22:39:06+00:00
3043,154534971,2019-06-09 07:28:53+00:00
3046,154534971,2019-06-09 08:29:06+00:00
3047,154534971,2019-06-09 09:29:06+00:00
3592,154534971,2019-06-16 14:45:39+00:00
3593,154534971,2019-06-16 17:45:35+00:00
3594,154534971,2019-06-16 20:45:36+00:00
3595,154534971,2019-06-16 22:45:37+00:00
3596,154534971,2019-06-17 01:15:38+00:00
3599,154534971,2019-06-17 04:15:36+00:00
3600,154534971,2019-06-17 05:15:36+00:00
3601,154534971,2019-06-17 08:20:38+00:00
3602,154534971,2019-06-17 09:20:37+00:00
3603,154534971,2019-06-17 10:20:37+00:00
3605,154534971,2019-06-17 14:25:42+00:00
3606,154534971,2019-06-17 15:25:42+00:00
3607,154534971,2019-06-17 22:25:37+00:00
3609,154534971,2019-06-17 23:25:35+00:00
3610,154534971,2019-06-18 01:25:37+00:00
3613,154534971,2019-06-18 03:25:38+00:00
3614,154534971,2019-06-18 07:25:34+00:00
3615,154534971,2019-06-18 10:25:37+00:00
3616,154534971,2019-06-18 12:25:37+00:00
3617,154534971,2019-06-18 23:25:33+00:00
3618,154534971,2019-06-19 01:25:33+00:00
3619,154534971,2019-06-19 04:25:35+00:00
3620,154534971,2019-06-19 05:25:36+00:00
3621,154534971,2019-06-19 08:25:33+00:00
3622,154534971,2019-06-19 09:25:36+00:00
3623,154534971,2019-06-19 10:25:33+00:00
3624,154534971,2019-06-19 13:25:33+00:00
3625,154534971,2019-06-19 19:25:36+00:00
3626,154534971,2019-06-19 20:25:34+00:00
3627,154534971,2019-06-19 22:25:32+00:00
3628,154534971,2019-06-20 01:25:34+00:00
3629,154534971,2019-06-20 03:25:36+00:00
3630,154534971,2019-06-20 04:25:32+00:00
3631,154534971,2019-06-20 06:25:32+00:00
3632,154534971,2019-06-20 07:25:32+00:00
3633,154534971,2019-06-20 13:25:36+00:00
3634,154534971,2019-06-20 14:25:35+00:00
3635,154534971,2019-06-20 15:25:35+00:00
3636,154534971,2019-06-20 19:25:31+00:00
3637,154534971,2019-06-20 22:25:30+00:00
3638,154534971,2019-06-21 07:35:33+00:00
3640,154534971,2019-06-21 15:35:33+00:00
3641,154534971,2019-06-21 20:35:32+00:00
3642,154534971,2019-06-22 00:35:34+00:00
3644,154534971,2019-06-22 03:35:34+00:00
3645,154534971,2019-06-22 04:35:33+00:00
3646,154534971,2019-06-22 04:35:34+00:00
3647,154534971,2019-06-22 07:35:34+00:00
3648,154534971,2019-06-22 08:35:34+00:00
3649,154534971,2019-06-22 11:35:33+00:00
3650,154534971,2019-06-22 12:35:33+00:00
3651,154534971,2019-06-22 14:35:33+00:00
3652,154534971,2019-06-22 20:35:33+00:00
3653,154534971,2019-06-22 22:35:30+00:00
3654,154534971,2019-06-23 01:35:37+00:00
3655,154534971,2019-06-23 02:35:34+00:00
3656,154534971,2019-06-23 03:35:33+00:00
3657,154534971,2019-06-23 06:35:33+00:00
3658,154534971,2019-06-23 07:35:23+00:00
3659,154534971,2019-06-23 08:35:16+00:00
3660,154534971,2019-06-23 14:35:32+00:00
3661,154534971,2019-06-23 15:35:32+00:00
3662,154534971,2019-06-23 17:46:15+00:00
3663,154534971,2019-06-23 21:46:15+00:00
3664,154534971,2019-06-23 22:46:13+00:00
3665,154534971,2019-06-24 02:46:15+00:00
3666,154534971,2019-06-24 03:46:12+00:00
3668,154534971,2019-06-24 07:06:56+00:00
3669,154534971,2019-06-24 10:07:15+00:00
3670,154534971,2019-06-24 11:07:15+00:00
3671,154534971,2019-06-24 13:07:14+00:00
3673,154534971,2019-06-24 18:07:14+00:00
3674,154534971,2019-06-24 22:07:18+00:00
3675,154534971,2019-06-25 02:07:14+00:00
3677,154534971,2019-06-25 05:07:14+00:00
3678,154534971,2019-06-25 12:07:14+00:00
3680,154534971,2019-06-28 07:22:09+00:00
3681,154534971,2019-06-28 15:22:09+00:00
3682,154534971,2019-06-28 16:22:09+00:00
3683,154534971,2019-06-28 17:22:09+00:00
3684,154534971,2019-06-28 18:22:09+00:00
3687,154534971,2019-06-28 20:22:09+00:00
3688,154534971,2019-06-29 02:22:15+00:00
3689,154534971,2019-06-29 06:22:08+00:00
3692,154534971,2019-06-29 07:21:50+00:00
3693,154534971,2019-06-29 10:22:09+00:00
3694,154534971,2019-06-29 12:22:08+00:00
3695,154534971,2019-06-29 13:22:09+00:00
3696,154534971,2019-06-29 15:22:08+00:00
3697,154534971,2019-06-29 20:22:04+00:00
3698,154534971,2019-06-29 22:22:04+00:00
3699,154534971,2019-06-30 02:22:07+00:00
3700,154534971,2019-06-30 04:22:07+00:00
3701,154534971,2019-06-30 05:22:10+00:00
3702,154534971,2019-06-30 08:22:07+00:00
3703,154534971,2019-06-30 10:22:07+00:00
3930,230442684,2019-06-29 21:59:18+00:00
4764,271575163,2019-06-14 12:17:52+00:00
4765,271575163,2019-06-14 13:32:53+00:00
4766,271575163,2019-06-14 14:47:52+00:00
4767,271575163,2019-06-14 22:17:53+00:00
4769,271575163,2019-06-15 01:47:50+00:00
4770,271575163,2019-06-15 05:32:49+00:00
4771,271575163,2019-06-15 08:02:48+00:00
4772,271575163,2019-06-15 09:17:48+00:00
4774,271575163,2019-06-15 14:02:47+00:00
4775,271575163,2019-06-15 21:32:45+00:00
4776,271575163,2019-06-15 23:47:44+00:00
4805,271575163,2019-06-16 13:17:41+00:00
4807,271575163,2019-06-17 01:37:52+00:00
4819,271575163,2019-06-17 13:07:49+00:00
4820,271575163,2019-06-17 14:22:49+00:00
4821,271575163,2019-06-17 21:37:50+00:00
4857,271575163,2019-06-19 12:52:38+00:00
4858,271575163,2019-06-19 17:52:37+00:00
4859,271575163,2019-06-19 20:22:37+00:00
4860,271575163,2019-06-19 21:37:36+00:00
4861,271575163,2019-06-19 22:37:38+00:00
4880,271575163,2019-06-20 17:07:35+00:00
4881,271575163,2019-06-20 18:22:33+00:00
4882,271575163,2019-06-20 20:52:31+00:00
4883,271575163,2019-06-20 23:07:35+00:00
4997,271575163,2019-06-24 00:42:27+00:00
5009,271575163,2019-06-24 14:42:24+00:00
5010,271575163,2019-06-24 17:12:26+00:00
5011,271575163,2019-06-24 18:27:23+00:00
5012,271575163,2019-06-24 21:57:22+00:00
5036,271575163,2019-06-25 11:27:22+00:00
5038,271575163,2019-06-26 05:57:18+00:00
5071,271575163,2019-06-27 21:12:07+00:00
5084,271575163,2019-06-28 12:57:06+00:00
5085,271575163,2019-06-28 17:57:02+00:00
5086,271575163,2019-06-28 22:57:01+00:00
5088,271575163,2019-06-29 03:42:01+00:00
5089,271575163,2019-06-29 06:12:00+00:00
5090,271575163,2019-06-29 08:41:59+00:00
5091,271575163,2019-06-29 09:56:58+00:00
5092,271575163,2019-06-29 12:11:58+00:00
19015,872300871,2019-06-03 09:18:36+00:00
19017,872300871,2019-06-03 11:48:36+00:00
19018,872300871,2019-06-03 18:03:36+00:00
19019,872300871,2019-06-03 19:18:35+00:00
19021,872300871,2019-06-03 20:18:36+00:00
19714,872300871,2019-06-11 11:07:45+00:00
19715,872300871,2019-06-11 12:22:45+00:00
19716,872300871,2019-06-11 16:07:45+00:00
19717,872300871,2019-06-11 21:07:45+00:00
19718,872300871,2019-06-11 22:07:45+00:00
19721,872300871,2019-06-12 08:39:58+00:00
19722,872300871,2019-06-12 09:55:25+00:00
19724,872300871,2019-06-12 14:54:58+00:00
19725,872300871,2019-06-12 16:09:58+00:00
19726,872300871,2019-06-12 17:24:58+00:00
19727,872300871,2019-06-12 18:39:58+00:00
19729,872300871,2019-06-12 19:39:57+00:00
19857,872300871,2019-06-16 10:54:56+00:00
19858,872300871,2019-06-16 20:54:56+00:00
19860,872300871,2019-06-17 02:54:56+00:00
19861,872300871,2019-06-17 06:44:03+00:00
19863,872300871,2019-06-17 15:09:56+00:00
19885,872300871,2019-06-17 23:39:55+00:00
19886,872300871,2019-06-18 00:54:55+00:00
19887,872300871,2019-06-18 05:54:55+00:00
19888,872300871,2019-06-18 07:09:56+00:00
19889,872300871,2019-06-18 08:24:55+00:00
19891,872300871,2019-06-18 19:24:55+00:00
19893,872300871,2019-06-19 00:09:55+00:00
19969,872300871,2019-06-21 23:54:05+00:00
19970,872300871,2019-06-22 01:09:05+00:00
20007,872300871,2019-06-23 14:09:04+00:00
20008,872300871,2019-06-23 21:39:04+00:00
20085,872300871,2019-06-25 12:39:30+00:00
20086,872300871,2019-06-25 12:39:31+00:00
20087,872300871,2019-06-25 13:54:06+00:00
20088,872300871,2019-06-25 20:09:04+00:00
20090,872300871,2019-06-26 03:24:04+00:00
20091,872300871,2019-06-26 04:39:03+00:00
20092,872300871,2019-06-26 08:24:03+00:00
20146,872300871,2019-06-27 14:33:15+00:00
20147,872300871,2019-06-27 15:48:16+00:00
20214,872300871,2019-06-30 00:03:15+00:00
20217,872300871,2019-06-30 13:48:15+00:00
20231,974587752,2019-06-03 10:31:58+00:00
20232,974587752,2019-06-03 11:41:58+00:00
20233,974587752,2019-06-03 12:51:58+00:00
20234,974587752,2019-06-03 14:02:04+00:00
20236,974587752,2019-06-03 16:52:02+00:00
20237,974587752,2019-06-03 21:31:58+00:00
20238,974587752,2019-06-03 22:41:57+00:00
20239,974587752,2019-06-04 02:11:58+00:00
20241,974587752,2019-06-04 05:02:02+00:00
20242,974587752,2019-06-04 06:12:03+00:00
20243,974587752,2019-06-04 07:21:57+00:00
21085,974587752,2019-06-13 07:47:45+00:00
21122,974587752,2019-06-13 23:12:43+00:00
21123,974587752,2019-06-13 23:12:44+00:00
21124,974587752,2019-06-14 01:37:49+00:00
21126,974587752,2019-06-14 05:07:49+00:00
21222,974587752,2019-06-15 20:12:47+00:00
21223,974587752,2019-06-15 22:42:43+00:00
21224,974587752,2019-06-15 23:57:49+00:00
21225,974587752,2019-06-16 01:07:47+00:00
21227,974587752,2019-06-16 12:47:43+00:00
21228,974587752,2019-06-16 16:17:47+00:00
21229,974587752,2019-06-16 17:27:44+00:00
21231,974587752,2019-06-16 19:07:42+00:00
21232,974587752,2019-06-16 20:12:43+00:00
21233,974587752,2019-06-16 23:57:41+00:00
21234,974587752,2019-06-17 02:17:43+00:00
21235,974587752,2019-06-17 03:27:42+00:00
21241,974587752,2019-06-17 09:37:44+00:00
21250,974587752,2019-06-17 20:37:43+00:00
21251,974587752,2019-06-18 01:17:41+00:00
21252,974587752,2019-06-18 02:27:48+00:00
21254,974587752,2019-06-18 07:37:44+00:00
21255,974587752,2019-06-18 11:07:46+00:00
21256,974587752,2019-06-18 12:17:47+00:00
21257,974587752,2019-06-18 13:27:44+00:00
21259,974587752,2019-06-18 18:37:42+00:00
21528,974587752,2019-06-25 12:52:05+00:00
21529,974587752,2019-06-25 17:32:01+00:00
21613,974587752,2019-06-27 10:04:29+00:00
21614,974587752,2019-06-27 11:19:34+00:00
21615,974587752,2019-06-27 17:34:28+00:00
21677,974587752,2019-06-29 23:49:26+00:00
21678,974587752,2019-06-30 01:04:26+00:00
21679,974587752,2019-06-30 04:49:27+00:00
21680,974587752,2019-06-30 06:04:26+00:00
21681,974587752,2019-06-30 08:34:30+00:00
21683,974587752,2019-06-30 09:34:30+00:00
22593,1045649384,2019-06-10 23:06:38+00:00
22594,1045649384,2019-06-11 00:17:35+00:00
22595,1045649384,2019-06-11 01:26:42+00:00
22596,1045649384,2019-06-11 02:36:17+00:00
22633,1045649384,2019-06-11 22:16:32+00:00
22634,1045649384,2019-06-11 23:26:01+00:00
22635,1045649384,2019-06-12 00:36:02+00:00
22636,1045649384,2019-06-12 01:46:36+00:00
22639,1045649384,2019-06-12 04:06:17+00:00
22998,1045649384,2019-06-20 01:10:42+00:00
23125,1045649384,2019-06-24 14:53:24+00:00
23187,1045649384,2019-06-26 15:36:45+00:00
23377,1094924990,2019-06-03 15:51:38+00:00
23378,1094924990,2019-06-03 17:06:16+00:00
23379,1094924990,2019-06-03 18:21:15+00:00
23380,1094924990,2019-06-03 19:36:16+00:00
23381,1094924990,2019-06-03 20:51:21+00:00
23383,1094924990,2019-06-03 23:06:16+00:00
23384,1094924990,2019-06-04 07:51:15+00:00
23385,1094924990,2019-06-04 10:06:15+00:00
24437,1094924990,2019-06-20 12:08:20+00:00
24438,1094924990,2019-06-20 13:23:13+00:00
24439,1094924990,2019-06-20 15:51:53+00:00
24440,1094924990,2019-06-20 18:21:53+00:00
24441,1094924990,2019-06-20 20:51:53+00:00
24443,1094924990,2019-06-21 00:52:01+00:00
24444,1094924990,2019-06-21 08:22:57+00:00
24445,1094924990,2019-06-21 08:22:58+00:00
24448,1094924990,2019-06-22 03:51:51+00:00
24450,1094924990,2019-06-22 08:54:16+00:00
24452,1094924990,2019-06-22 13:36:51+00:00
24453,1094924990,2019-06-22 16:06:51+00:00
24454,1094924990,2019-06-22 18:36:51+00:00
24456,1094924990,2019-06-23 01:51:52+00:00
24457,1094924990,2019-06-23 03:06:57+00:00
24458,1094924990,2019-06-23 06:51:50+00:00
24459,1094924990,2019-06-23 08:06:51+00:00
24460,1094924990,2019-06-23 09:21:56+00:00
24462,1094924990,2019-06-23 12:51:50+00:00
24463,1094924990,2019-06-23 15:21:56+00:00
24464,1094924990,2019-06-23 17:51:50+00:00
24465,1094924990,2019-06-23 20:21:50+00:00
24466,1094924990,2019-06-23 22:36:49+00:00
24729,1162749983,2019-06-03 14:43:07+00:00
24730,1162749983,2019-06-03 17:03:28+00:00
24731,1162749983,2019-06-03 18:13:07+00:00
24732,1162749983,2019-06-03 19:53:06+00:00
26342,1162749983,2019-06-20 07:52:16+00:00
