,device,when_captured
9374,374304606,2018-04-13 08:21:31+00:00
9377,374304606,2018-04-13 09:31:31+00:00
13412,479911182,2018-04-08 21:09:28+00:00
13413,479911182,2018-04-09 00:54:27+00:00
13414,479911182,2018-04-09 02:09:28+00:00
13415,479911182,2018-04-09 04:39:28+00:00
13416,479911182,2018-04-09 05:39:27+00:00
13435,479911182,2018-04-09 15:43:39+00:00
13436,479911182,2018-04-10 01:43:34+00:00
13437,479911182,2018-04-10 02:58:39+00:00
13486,479911182,2018-04-10 16:28:39+00:00
13487,479911182,2018-04-10 21:28:39+00:00
13488,479911182,2018-04-11 01:13:39+00:00
13489,479911182,2018-04-11 02:28:38+00:00
13490,479911182,2018-04-11 03:28:38+00:00
13743,479911182,2018-04-16 06:43:33+00:00
13744,479911182,2018-04-16 07:58:32+00:00
13745,479911182,2018-04-16 10:28:27+00:00
13746,479911182,2018-04-16 11:43:32+00:00
13747,479911182,2018-04-16 14:13:33+00:00
17945,678194983,2018-04-17 03:57:30+00:00
17946,678194983,2018-04-17 06:27:30+00:00
17947,678194983,2018-04-17 07:42:30+00:00
17948,678194983,2018-04-17 08:57:29+00:00
17949,678194983,2018-04-17 10:12:30+00:00
17950,678194983,2018-04-17 11:27:30+00:00
17951,678194983,2018-04-17 12:42:29+00:00
20079,872300871,2018-04-06 06:50:59+00:00
20080,872300871,2018-04-06 08:01:00+00:00
20081,872300871,2018-04-06 09:10:59+00:00
20082,872300871,2018-04-06 10:20:59+00:00
20083,872300871,2018-04-06 11:31:00+00:00
20084,872300871,2018-04-06 13:55:58+00:00
20085,872300871,2018-04-06 15:10:58+00:00
20087,872300871,2018-04-07 00:50:59+00:00
20088,872300871,2018-04-07 03:10:59+00:00
20090,872300871,2018-04-07 06:00:59+00:00
20091,872300871,2018-04-07 07:10:59+00:00
20092,872300871,2018-04-07 08:21:26+00:00
20364,872300871,2018-04-11 21:38:11+00:00
20528,872300871,2018-04-14 07:58:11+00:00
20529,872300871,2018-04-14 09:08:11+00:00
20530,872300871,2018-04-14 10:18:11+00:00
20531,872300871,2018-04-14 13:58:09+00:00
20532,872300871,2018-04-14 15:13:10+00:00
20535,872300871,2018-04-14 16:28:10+00:00
20655,872300871,2018-04-16 07:06:09+00:00
20657,872300871,2018-04-16 08:09:24+00:00
20658,872300871,2018-04-16 09:19:23+00:00
20659,872300871,2018-04-16 10:29:23+00:00
20693,872300871,2018-04-17 07:09:23+00:00
20694,872300871,2018-04-17 09:29:23+00:00
20695,872300871,2018-04-17 13:14:22+00:00
20696,872300871,2018-04-17 14:29:22+00:00
20697,872300871,2018-04-17 15:44:22+00:00
20825,872300871,2018-04-20 06:44:22+00:00
20826,872300871,2018-04-20 11:44:22+00:00
20827,872300871,2018-04-20 12:59:22+00:00
20828,872300871,2018-04-20 14:14:22+00:00
20852,872300871,2018-04-21 06:59:24+00:00
20853,872300871,2018-04-21 08:09:23+00:00
20854,872300871,2018-04-21 11:39:26+00:00
20855,872300871,2018-04-21 13:59:22+00:00
21092,872300871,2018-04-25 20:13:35+00:00
21093,872300871,2018-04-26 00:53:35+00:00
21094,872300871,2018-04-26 03:13:35+00:00
21215,872300871,2018-04-28 07:43:35+00:00
21216,872300871,2018-04-28 08:53:35+00:00
21217,872300871,2018-04-28 11:13:35+00:00
21218,872300871,2018-04-28 12:28:34+00:00
21219,872300871,2018-04-28 13:43:34+00:00
21220,872300871,2018-04-28 14:59:01+00:00
21264,872300871,2018-04-29 07:53:35+00:00
21265,872300871,2018-04-29 11:23:35+00:00
21266,872300871,2018-04-29 12:28:34+00:00
21267,872300871,2018-04-29 13:43:34+00:00
21958,974587752,2018-04-09 15:16:31+00:00
21959,974587752,2018-04-09 21:31:30+00:00
22264,974587752,2018-04-14 05:11:28+00:00
22265,974587752,2018-04-14 06:21:27+00:00
22266,974587752,2018-04-14 07:31:27+00:00
22267,974587752,2018-04-14 08:41:26+00:00
22268,974587752,2018-04-14 09:51:29+00:00
22269,974587752,2018-04-14 13:31:25+00:00
22270,974587752,2018-04-14 14:46:26+00:00
22271,974587752,2018-04-14 16:01:28+00:00
22438,974587752,2018-04-18 05:06:52+00:00
22439,974587752,2018-04-18 07:36:51+00:00
22440,974587752,2018-04-18 08:51:51+00:00
22441,974587752,2018-04-18 10:06:51+00:00
22442,974587752,2018-04-18 11:21:52+00:00
22443,974587752,2018-04-18 12:36:51+00:00
22444,974587752,2018-04-18 13:51:51+00:00
22445,974587752,2018-04-18 15:06:51+00:00
22840,974587752,2018-04-25 19:21:00+00:00
22841,974587752,2018-04-26 00:11:02+00:00
22842,974587752,2018-04-26 02:31:01+00:00
22843,974587752,2018-04-26 03:41:30+00:00
22844,974587752,2018-04-26 04:51:01+00:00
22998,974587752,2018-04-29 00:40:59+00:00
22999,974587752,2018-04-29 01:51:00+00:00
23000,974587752,2018-04-29 03:01:04+00:00
23001,974587752,2018-04-29 04:11:04+00:00
23002,974587752,2018-04-29 05:20:59+00:00
23719,1045649384,2018-04-09 21:37:26+00:00
23880,1045649384,2018-04-12 09:27:50+00:00
24661,1045649384,2018-04-26 09:37:03+00:00
24694,1045649384,2018-04-27 00:07:03+00:00
25350,1094924990,2018-04-09 00:44:06+00:00
25351,1094924990,2018-04-09 01:54:07+00:00
25352,1094924990,2018-04-09 03:09:11+00:00
25429,1094924990,2018-04-10 08:39:16+00:00
25430,1094924990,2018-04-10 09:54:17+00:00
25431,1094924990,2018-04-10 12:24:16+00:00
25432,1094924990,2018-04-10 14:55:21+00:00
25433,1094924990,2018-04-10 16:09:18+00:00
25434,1094924990,2018-04-10 21:14:18+00:00
25435,1094924990,2018-04-11 01:54:17+00:00
25436,1094924990,2018-04-11 03:09:16+00:00
25437,1094924990,2018-04-11 04:24:17+00:00
25438,1094924990,2018-04-11 06:54:23+00:00
25440,1094924990,2018-04-11 08:09:16+00:00
25547,1094924990,2018-04-13 11:09:15+00:00
25548,1094924990,2018-04-13 12:24:15+00:00
25549,1094924990,2018-04-13 16:09:15+00:00
25550,1094924990,2018-04-14 00:14:16+00:00
25551,1094924990,2018-04-14 01:24:22+00:00
25552,1094924990,2018-04-14 02:39:14+00:00
25553,1094924990,2018-04-14 02:39:15+00:00
25554,1094924990,2018-04-14 05:09:14+00:00
25556,1094924990,2018-04-14 07:39:21+00:00
25794,1094924990,2018-04-19 10:13:24+00:00
25885,1094924990,2018-04-21 10:43:23+00:00
26010,1094924990,2018-04-24 01:48:23+00:00
26044,1094924990,2018-04-25 00:42:35+00:00
26045,1094924990,2018-04-25 03:02:40+00:00
26303,1094924990,2018-04-30 12:02:31+00:00
28884,1344890106,2018-04-08 21:01:15+00:00
28885,1344890106,2018-04-09 00:31:14+00:00
28886,1344890106,2018-04-09 06:21:13+00:00
28887,1344890106,2018-04-09 07:31:14+00:00
28888,1344890106,2018-04-09 08:01:13+00:00
29082,1344890106,2018-04-12 08:13:12+00:00
29083,1344890106,2018-04-12 08:13:13+00:00
29084,1344890106,2018-04-12 11:43:10+00:00
29085,1344890106,2018-04-12 15:13:09+00:00
29298,1344890106,2018-04-15 21:22:54+00:00
29299,1344890106,2018-04-16 02:02:53+00:00
29300,1344890106,2018-04-16 03:12:53+00:00
29301,1344890106,2018-04-16 04:22:53+00:00
29302,1344890106,2018-04-16 06:42:52+00:00
29303,1344890106,2018-04-16 07:52:53+00:00
29304,1344890106,2018-04-16 08:22:51+00:00
29379,1344890106,2018-04-17 07:16:59+00:00
29380,1344890106,2018-04-17 08:26:59+00:00
29381,1344890106,2018-04-17 09:36:59+00:00
29382,1344890106,2018-04-17 10:46:58+00:00
29383,1344890106,2018-04-17 11:56:58+00:00
29384,1344890106,2018-04-17 13:06:58+00:00
29385,1344890106,2018-04-17 14:16:58+00:00
29386,1344890106,2018-04-17 15:26:58+00:00
29504,1344890106,2018-04-19 08:36:49+00:00
29505,1344890106,2018-04-19 09:46:49+00:00
29506,1344890106,2018-04-19 10:56:49+00:00
29507,1344890106,2018-04-19 12:06:49+00:00
29906,1344890106,2018-04-26 10:05:28+00:00
29907,1344890106,2018-04-26 11:15:28+00:00
29908,1344890106,2018-04-26 13:35:27+00:00
29909,1344890106,2018-04-26 14:45:33+00:00
29934,1344890106,2018-04-27 09:15:24+00:00
29935,1344890106,2018-04-27 10:25:23+00:00
29936,1344890106,2018-04-27 12:45:23+00:00
29937,1344890106,2018-04-27 13:55:22+00:00
29938,1344890106,2018-04-27 13:55:23+00:00
29939,1344890106,2018-04-27 15:05:22+00:00
30252,1660294046,2018-04-03 02:28:48+00:00
30253,1660294046,2018-04-03 03:43:46+00:00
30254,1660294046,2018-04-03 06:13:47+00:00
30255,1660294046,2018-04-03 07:28:46+00:00
30256,1660294046,2018-04-03 08:43:49+00:00
30257,1660294046,2018-04-03 11:13:47+00:00
30258,1660294046,2018-04-03 12:28:47+00:00
30260,1660294046,2018-04-03 14:43:47+00:00
30261,1660294046,2018-04-03 15:58:47+00:00
30444,1660294046,2018-04-07 04:48:20+00:00
30445,1660294046,2018-04-07 06:03:18+00:00
30446,1660294046,2018-04-07 07:18:20+00:00
30447,1660294046,2018-04-07 08:33:20+00:00
30448,1660294046,2018-04-07 09:48:20+00:00
30449,1660294046,2018-04-07 11:03:18+00:00
30450,1660294046,2018-04-07 13:33:18+00:00
30453,1660294046,2018-04-07 20:48:19+00:00
30454,1660294046,2018-04-08 01:48:19+00:00
30456,1660294046,2018-04-08 04:03:18+00:00
30457,1660294046,2018-04-08 05:18:19+00:00
30458,1660294046,2018-04-08 11:33:19+00:00
30459,1660294046,2018-04-08 12:48:20+00:00
30460,1660294046,2018-04-08 14:03:19+00:00
30462,1660294046,2018-04-08 15:03:20+00:00
31441,1660294046,2018-04-28 10:26:53+00:00
31442,1660294046,2018-04-28 11:41:54+00:00
31443,1660294046,2018-04-28 12:46:56+00:00
31444,1660294046,2018-04-28 13:56:54+00:00
31445,1660294046,2018-04-28 15:06:54+00:00
31446,1660294046,2018-04-28 19:47:00+00:00
31513,1660294046,2018-04-30 12:06:40+00:00
31514,1660294046,2018-04-30 13:16:39+00:00
31515,1660294046,2018-04-30 14:26:40+00:00
31516,1660294046,2018-04-30 19:06:39+00:00
31606,1875225345,2018-04-02 05:41:20+00:00
31607,1875225345,2018-04-02 06:51:43+00:00
31612,1875225345,2018-04-02 08:01:27+00:00
31911,1875225345,2018-04-06 07:13:39+00:00
31912,1875225345,2018-04-06 08:28:45+00:00
31913,1875225345,2018-04-06 10:58:34+00:00
31914,1875225345,2018-04-06 13:28:23+00:00
31915,1875225345,2018-04-06 14:43:40+00:00
31916,1875225345,2018-04-06 15:58:29+00:00
32122,1875225345,2018-04-09 21:43:45+00:00
32123,1875225345,2018-04-10 02:38:41+00:00
32124,1875225345,2018-04-10 03:48:36+00:00
32125,1875225345,2018-04-10 04:58:22+00:00
32131,1875225345,2018-04-10 07:18:40+00:00
32224,1875225345,2018-04-11 22:02:06+00:00
32225,1875225345,2018-04-12 00:32:11+00:00
32502,1875225345,2018-04-17 00:17:02+00:00
32504,1875225345,2018-04-17 01:31:57+00:00
32505,1875225345,2018-04-17 05:17:14+00:00
32507,1875225345,2018-04-17 08:47:02+00:00
33390,2152053642,2018-04-03 09:59:14+00:00
33391,2152053642,2018-04-03 13:44:13+00:00
33392,2152053642,2018-04-03 14:59:14+00:00
33393,2152053642,2018-04-03 16:14:14+00:00
33423,2152053642,2018-04-04 10:14:14+00:00
33424,2152053642,2018-04-04 11:29:14+00:00
33425,2152053642,2018-04-04 13:59:14+00:00
33426,2152053642,2018-04-04 15:14:14+00:00
33462,2152053642,2018-04-05 10:29:14+00:00
33463,2152053642,2018-04-05 11:44:17+00:00
33464,2152053642,2018-04-05 12:59:14+00:00
33465,2152053642,2018-04-05 14:14:16+00:00
33466,2152053642,2018-04-05 15:29:14+00:00
33467,2152053642,2018-04-05 16:44:14+00:00
33626,2152053642,2018-04-08 11:46:12+00:00
33627,2152053642,2018-04-08 13:01:12+00:00
33628,2152053642,2018-04-08 14:16:12+00:00
33629,2152053642,2018-04-08 15:31:12+00:00
33630,2152053642,2018-04-08 16:46:12+00:00
33631,2152053642,2018-04-08 21:26:13+00:00
33632,2152053642,2018-04-08 21:26:14+00:00
33899,2152053642,2018-04-14 01:58:12+00:00
33900,2152053642,2018-04-14 03:13:12+00:00
33901,2152053642,2018-04-14 04:28:12+00:00
33902,2152053642,2018-04-14 05:43:13+00:00
33903,2152053642,2018-04-14 06:58:12+00:00
33916,2152053642,2018-04-15 03:23:14+00:00
33917,2152053642,2018-04-15 05:43:15+00:00
33918,2152053642,2018-04-15 06:53:14+00:00
33919,2152053642,2018-04-15 10:28:13+00:00
33920,2152053642,2018-04-15 11:43:13+00:00
34098,2152053642,2018-04-18 15:13:15+00:00
34099,2152053642,2018-04-18 19:53:16+00:00
34188,2152053642,2018-04-20 03:27:12+00:00
34189,2152053642,2018-04-20 04:42:13+00:00
34190,2152053642,2018-04-20 05:57:13+00:00
34191,2152053642,2018-04-20 07:12:13+00:00
34192,2152053642,2018-04-20 08:27:13+00:00
34193,2152053642,2018-04-20 09:42:13+00:00
34194,2152053642,2018-04-20 10:57:14+00:00
34195,2152053642,2018-04-21 00:22:15+00:00
34334,2152053642,2018-04-23 20:22:17+00:00
34452,2152053642,2018-04-26 05:32:18+00:00
34453,2152053642,2018-04-26 06:42:18+00:00
34454,2152053642,2018-04-26 07:52:18+00:00
34455,2152053642,2018-04-26 08:57:17+00:00
34505,2152053642,2018-04-27 07:11:14+00:00
34506,2152053642,2018-04-27 09:41:14+00:00
34507,2152053642,2018-04-27 10:56:14+00:00
34508,2152053642,2018-04-27 12:11:14+00:00
34509,2152053642,2018-04-27 14:41:14+00:00
34789,2299238163,2018-04-02 13:44:34+00:00
34790,2299238163,2018-04-02 14:59:34+00:00
34791,2299238163,2018-04-02 16:14:35+00:00
34843,2299238163,2018-04-03 15:14:35+00:00
34844,2299238163,2018-04-03 16:29:33+00:00
34845,2299238163,2018-04-03 17:34:33+00:00
34846,2299238163,2018-04-03 22:14:35+00:00
34907,2299238163,2018-04-04 11:59:38+00:00
34908,2299238163,2018-04-04 13:14:32+00:00
34909,2299238163,2018-04-04 14:29:32+00:00
34960,2299238163,2018-04-05 14:44:31+00:00
34961,2299238163,2018-04-05 15:59:31+00:00
34962,2299238163,2018-04-05 17:14:30+00:00
34963,2299238163,2018-04-05 21:54:32+00:00
34966,2299238163,2018-04-06 00:14:32+00:00
35030,2299238163,2018-04-07 00:44:31+00:00
35031,2299238163,2018-04-07 01:54:31+00:00
35032,2299238163,2018-04-07 04:14:31+00:00
35033,2299238163,2018-04-07 05:24:33+00:00
35034,2299238163,2018-04-07 08:54:32+00:00
35062,2299238163,2018-04-08 01:12:27+00:00
35063,2299238163,2018-04-08 02:22:29+00:00
35064,2299238163,2018-04-08 03:32:29+00:00
35066,2299238163,2018-04-08 08:16:41+00:00
35068,2299238163,2018-04-08 10:32:29+00:00
35241,2299238163,2018-04-11 02:12:25+00:00
35242,2299238163,2018-04-11 03:22:27+00:00
35243,2299238163,2018-04-11 04:32:25+00:00
35244,2299238163,2018-04-11 05:42:27+00:00
35245,2299238163,2018-04-11 06:52:27+00:00
35246,2299238163,2018-04-11 08:02:27+00:00
35247,2299238163,2018-04-11 09:12:27+00:00
35248,2299238163,2018-04-11 11:32:35+00:00
35249,2299238163,2018-04-11 12:37:30+00:00
35407,2299238163,2018-04-14 02:52:25+00:00
35408,2299238163,2018-04-14 04:02:25+00:00
35409,2299238163,2018-04-14 05:12:25+00:00
35411,2299238163,2018-04-14 09:52:28+00:00
35412,2299238163,2018-04-14 11:02:25+00:00
35413,2299238163,2018-04-14 13:22:27+00:00
35760,2299238163,2018-04-20 05:14:26+00:00
35761,2299238163,2018-04-20 06:24:18+00:00
35762,2299238163,2018-04-20 07:34:28+00:00
35763,2299238163,2018-04-20 08:44:18+00:00
35764,2299238163,2018-04-20 09:54:18+00:00
35765,2299238163,2018-04-20 11:04:27+00:00
35766,2299238163,2018-04-20 12:09:25+00:00
35767,2299238163,2018-04-20 19:34:26+00:00
35768,2299238163,2018-04-21 01:24:25+00:00
35771,2299238163,2018-04-21 02:34:26+00:00
36157,2299238163,2018-04-27 08:38:01+00:00
36158,2299238163,2018-04-27 09:47:55+00:00
36159,2299238163,2018-04-27 09:47:56+00:00
36160,2299238163,2018-04-27 14:33:02+00:00
36661,2651380949,2018-04-04 03:24:14+00:00
36662,2651380949,2018-04-04 04:34:15+00:00
36663,2651380949,2018-04-04 05:44:10+00:00
36664,2651380949,2018-04-04 06:54:14+00:00
36665,2651380949,2018-04-04 09:14:14+00:00
36666,2651380949,2018-04-04 10:24:13+00:00
36667,2651380949,2018-04-04 10:24:14+00:00
36668,2651380949,2018-04-04 12:44:08+00:00
36670,2651380949,2018-04-04 15:04:08+00:00
36671,2651380949,2018-04-04 16:14:08+00:00
36672,2651380949,2018-04-04 22:04:11+00:00
36673,2651380949,2018-04-04 23:14:06+00:00
36674,2651380949,2018-04-05 00:24:06+00:00
36675,2651380949,2018-04-05 02:04:06+00:00
37125,2651380949,2018-04-11 02:33:54+00:00
37126,2651380949,2018-04-11 03:43:54+00:00
37127,2651380949,2018-04-11 04:53:51+00:00
37128,2651380949,2018-04-11 06:03:54+00:00
37129,2651380949,2018-04-11 08:23:50+00:00
37130,2651380949,2018-04-11 09:33:54+00:00
37131,2651380949,2018-04-11 10:43:53+00:00
37132,2651380949,2018-04-11 13:03:49+00:00
37133,2651380949,2018-04-11 14:13:49+00:00
37294,2651380949,2018-04-14 06:33:40+00:00
37295,2651380949,2018-04-14 08:53:35+00:00
37296,2651380949,2018-04-14 10:03:40+00:00
37299,2651380949,2018-04-14 11:13:35+00:00
37865,2651380949,2018-04-23 00:06:43+00:00
37866,2651380949,2018-04-23 01:16:42+00:00
37867,2651380949,2018-04-23 02:26:43+00:00
37868,2651380949,2018-04-23 03:36:38+00:00
37869,2651380949,2018-04-23 04:06:42+00:00
37951,2651380949,2018-04-24 05:36:33+00:00
38541,2670856639,2018-04-03 00:02:09+00:00
38542,2670856639,2018-04-03 01:17:17+00:00
38543,2670856639,2018-04-03 02:32:10+00:00
38544,2670856639,2018-04-03 03:47:09+00:00
38545,2670856639,2018-04-03 05:02:10+00:00
38546,2670856639,2018-04-03 06:17:18+00:00
38547,2670856639,2018-04-03 07:32:11+00:00
38548,2670856639,2018-04-03 08:47:16+00:00
38549,2670856639,2018-04-03 11:17:17+00:00
38857,2670856639,2018-04-08 01:37:20+00:00
38858,2670856639,2018-04-08 02:47:11+00:00
38859,2670856639,2018-04-08 05:07:17+00:00
38862,2670856639,2018-04-08 06:17:15+00:00
39618,2670856639,2018-04-19 15:28:51+00:00
39619,2670856639,2018-04-20 02:03:57+00:00
39662,2670856639,2018-04-21 06:03:53+00:00
39663,2670856639,2018-04-21 07:13:58+00:00
39664,2670856639,2018-04-21 08:24:08+00:00
39665,2670856639,2018-04-21 09:28:52+00:00
39666,2670856639,2018-04-21 11:58:59+00:00
39667,2670856639,2018-04-21 13:14:02+00:00
