,device,when_captured
36879,1875225345,2019-04-25 08:13:15+00:00
36880,1875225345,2019-04-25 09:28:16+00:00
36881,1875225345,2019-04-25 11:58:45+00:00
36882,1875225345,2019-04-25 14:28:15+00:00
36884,1875225345,2019-04-25 15:28:17+00:00
47106,2670856639,2019-04-25 06:57:12+00:00
47107,2670856639,2019-04-25 09:17:11+00:00
47108,2670856639,2019-04-25 10:32:21+00:00
47109,2670856639,2019-04-25 13:02:16+00:00
47110,2670856639,2019-04-25 14:17:09+00:00
47111,2670856639,2019-04-25 15:32:09+00:00
47112,2670856639,2019-04-25 15:32:10+00:00
47113,2670856639,2019-04-25 16:47:20+00:00
47115,2670856639,2019-04-25 18:02:09+00:00
47151,2670856639,2019-04-26 03:29:08+00:00
47152,2670856639,2019-04-26 04:39:08+00:00
47153,2670856639,2019-04-26 05:49:37+00:00
47154,2670856639,2019-04-26 06:59:15+00:00
47155,2670856639,2019-04-26 06:59:16+00:00
47156,2670856639,2019-04-26 11:48:57+00:00
47158,2670856639,2019-04-26 14:04:07+00:00
54525,3709008148,2019-04-21 11:01:28+00:00
54526,3709008148,2019-04-21 12:16:28+00:00
54527,3709008148,2019-04-21 14:46:28+00:00
54528,3709008148,2019-04-21 16:01:28+00:00
54529,3709008148,2019-04-21 19:46:28+00:00
54531,3709008148,2019-04-21 20:31:07+00:00
54532,3709008148,2019-04-21 21:01:27+00:00
54533,3709008148,2019-04-21 22:01:26+00:00
57010,3768313999,2019-04-25 11:45:47+00:00
57011,3768313999,2019-04-25 19:00:47+00:00
57012,3768313999,2019-04-25 21:30:47+00:00
57013,3768313999,2019-04-25 22:45:53+00:00
57037,3768313999,2019-04-26 13:30:46+00:00
57038,3768313999,2019-04-26 16:00:45+00:00
57039,3768313999,2019-04-26 17:15:52+00:00
57040,3768313999,2019-04-26 18:30:46+00:00
57041,3768313999,2019-04-26 19:45:46+00:00
57042,3768313999,2019-04-26 21:00:46+00:00
57043,3768313999,2019-04-26 22:15:46+00:00
67001,4249659165,2019-04-20 16:35:49+00:00
67002,4249659165,2019-04-20 17:50:49+00:00
67003,4249659165,2019-04-20 20:20:49+00:00
67004,4249659165,2019-04-20 21:30:56+00:00
67005,4249659165,2019-04-20 22:40:50+00:00
67006,4249659165,2019-04-21 01:05:50+00:00
67007,4249659165,2019-04-21 02:20:49+00:00
67463,4249659165,2019-04-25 07:45:02+00:00
67464,4249659165,2019-04-25 08:55:02+00:00
67465,4249659165,2019-04-25 10:10:02+00:00
67466,4249659165,2019-04-25 11:25:01+00:00
67467,4249659165,2019-04-25 13:55:01+00:00
67468,4249659165,2019-04-25 15:10:01+00:00
67470,4249659165,2019-04-25 16:25:01+00:00
67536,4249659165,2019-04-26 06:55:02+00:00
67537,4249659165,2019-04-26 08:05:02+00:00
67538,4249659165,2019-04-26 09:10:01+00:00
67539,4249659165,2019-04-26 10:25:01+00:00
67540,4249659165,2019-04-26 12:55:01+00:00
67541,4249659165,2019-04-26 15:25:01+00:00
67543,4249659165,2019-04-26 17:45:08+00:00
67544,4249659165,2019-04-26 18:55:02+00:00
67546,4249659165,2019-04-26 21:15:18+00:00
69557,4267748403,2019-04-21 10:20:01+00:00
69558,4267748403,2019-04-21 16:35:00+00:00
69560,4267748403,2019-04-21 20:31:07+00:00
69561,4267748403,2019-04-21 20:31:08+00:00
69562,4267748403,2019-04-21 20:31:09+00:00
69564,4267748403,2019-04-21 21:40:01+00:00
69565,4267748403,2019-04-21 22:50:01+00:00
69566,4267748403,2019-04-22 00:00:02+00:00
69567,4267748403,2019-04-22 01:10:01+00:00
69568,4267748403,2019-04-22 02:20:01+00:00
69569,4267748403,2019-04-22 03:30:01+00:00
69570,4267748403,2019-04-22 04:40:01+00:00
69571,4267748403,2019-04-22 05:50:01+00:00
69572,4267748403,2019-04-22 07:00:01+00:00
69574,4267748403,2019-04-22 08:40:02+00:00
70070,4267748403,2019-04-26 11:09:59+00:00
70071,4267748403,2019-04-26 12:20:00+00:00
70072,4267748403,2019-04-26 14:49:58+00:00
70073,4267748403,2019-04-26 16:00:15+00:00
70074,4267748403,2019-04-26 17:09:59+00:00
70075,4267748403,2019-04-26 18:19:59+00:00
70076,4267748403,2019-04-26 20:39:59+00:00
70077,4267748403,2019-04-26 21:49:59+00:00
