,device,when_captured
1475,114699387,2019-05-18 01:57:56+00:00
1476,114699387,2019-05-18 03:07:56+00:00
1477,114699387,2019-05-18 04:17:56+00:00
1539,114699387,2019-05-19 02:27:55+00:00
1540,114699387,2019-05-19 04:47:55+00:00
1541,114699387,2019-05-19 07:07:55+00:00
1545,114699387,2019-05-19 09:27:55+00:00
1795,114699387,2019-05-22 15:44:11+00:00
1796,114699387,2019-05-22 19:19:12+00:00
1799,114699387,2019-05-22 20:29:12+00:00
2000,114699387,2019-05-25 02:59:09+00:00
2001,114699387,2019-05-25 02:59:10+00:00
2002,114699387,2019-05-25 04:09:09+00:00
2003,114699387,2019-05-25 06:29:09+00:00
2004,114699387,2019-05-25 08:49:09+00:00
2005,114699387,2019-05-25 09:59:09+00:00
2006,114699387,2019-05-25 11:09:09+00:00
2007,114699387,2019-05-25 12:14:09+00:00
2008,114699387,2019-05-25 13:29:09+00:00
3760,129232559,2019-05-17 10:29:39+00:00
3761,129232559,2019-05-17 11:44:39+00:00
3762,129232559,2019-05-17 14:14:46+00:00
3764,129232559,2019-05-17 15:29:41+00:00
3765,129232559,2019-05-17 17:59:39+00:00
3895,129232559,2019-05-19 11:33:51+00:00
3896,129232559,2019-05-19 12:48:51+00:00
3900,129232559,2019-05-19 14:05:53+00:00
4225,129232559,2019-05-23 12:23:51+00:00
4226,129232559,2019-05-23 16:03:50+00:00
4227,129232559,2019-05-23 17:13:51+00:00
4228,129232559,2019-05-23 18:23:51+00:00
4229,129232559,2019-05-23 19:33:51+00:00
4230,129232559,2019-05-23 20:43:57+00:00
4231,129232559,2019-05-23 21:53:51+00:00
4444,129232559,2019-05-26 12:12:17+00:00
4445,129232559,2019-05-26 13:27:17+00:00
4446,129232559,2019-05-26 14:42:17+00:00
4524,129232559,2019-05-28 12:42:17+00:00
4525,129232559,2019-05-28 17:37:17+00:00
6393,154534971,2019-05-18 22:37:43+00:00
6394,154534971,2019-05-19 01:37:46+00:00
6395,154534971,2019-05-19 04:37:50+00:00
6396,154534971,2019-05-19 07:37:44+00:00
6397,154534971,2019-05-19 09:37:42+00:00
6399,154534971,2019-05-19 13:07:42+00:00
6400,154534971,2019-05-19 15:07:42+00:00
6401,154534971,2019-05-19 17:07:42+00:00
6402,154534971,2019-05-19 18:07:42+00:00
6403,154534971,2019-05-19 19:07:42+00:00
6404,154534971,2019-05-19 20:07:40+00:00
6405,154534971,2019-05-19 21:07:41+00:00
6406,154534971,2019-05-19 23:07:41+00:00
6407,154534971,2019-05-20 00:07:40+00:00
6408,154534971,2019-05-20 01:07:40+00:00
6409,154534971,2019-05-20 03:07:41+00:00
6410,154534971,2019-05-20 04:07:40+00:00
6411,154534971,2019-05-20 07:08:11+00:00
6413,154534971,2019-05-20 10:17:55+00:00
6415,154534971,2019-05-20 12:17:39+00:00
6416,154534971,2019-05-20 12:17:40+00:00
6417,154534971,2019-05-20 13:17:40+00:00
6418,154534971,2019-05-20 15:17:40+00:00
6419,154534971,2019-05-20 16:17:40+00:00
