,device,when_captured
4861,154534971,2018-10-27 15:22:21+00:00
4862,154534971,2018-10-27 19:27:20+00:00
4863,154534971,2018-10-28 00:27:19+00:00
4864,154534971,2018-10-28 01:27:19+00:00
4865,154534971,2018-10-28 02:27:18+00:00
4866,154534971,2018-10-28 04:27:19+00:00
4867,154534971,2018-10-28 05:27:19+00:00
4870,154534971,2018-10-28 06:27:10+00:00
4871,154534971,2018-10-28 07:27:24+00:00
4872,154534971,2018-10-28 09:27:19+00:00
4873,154534971,2018-10-28 10:27:19+00:00
4874,154534971,2018-10-28 12:27:21+00:00
4875,154534971,2018-10-28 13:27:19+00:00
4876,154534971,2018-10-28 14:27:18+00:00
4877,154534971,2018-10-28 19:32:21+00:00
4878,154534971,2018-10-29 00:32:20+00:00
4879,154534971,2018-10-29 01:42:20+00:00
4880,154534971,2018-10-29 02:42:19+00:00
4881,154534971,2018-10-29 03:42:19+00:00
4882,154534971,2018-10-29 04:42:21+00:00
4884,154534971,2018-10-29 06:42:19+00:00
4885,154534971,2018-10-29 08:42:04+00:00
4886,154534971,2018-10-29 09:42:03+00:00
4887,154534971,2018-10-29 11:42:19+00:00
4888,154534971,2018-10-29 12:42:20+00:00
4889,154534971,2018-10-29 14:04:04+00:00
4890,154534971,2018-10-29 18:52:20+00:00
4891,154534971,2018-10-30 00:52:20+00:00
4892,154534971,2018-10-30 01:52:20+00:00
4893,154534971,2018-10-30 03:52:20+00:00
4894,154534971,2018-10-30 05:57:10+00:00
4897,154534971,2018-10-30 06:57:04+00:00
4898,154534971,2018-10-30 07:57:19+00:00
4899,154534971,2018-10-30 08:57:04+00:00
4900,154534971,2018-10-30 09:57:04+00:00
4901,154534971,2018-10-30 10:57:14+00:00
4902,154534971,2018-10-30 12:57:19+00:00
4903,154534971,2018-10-30 14:02:19+00:00
4904,154534971,2018-10-30 15:02:20+00:00
4905,154534971,2018-10-31 00:02:20+00:00
4906,154534971,2018-10-31 03:02:20+00:00
4907,154534971,2018-10-31 04:02:05+00:00
4908,154534971,2018-10-31 05:02:05+00:00
4910,154534971,2018-10-31 07:12:20+00:00
5340,230442684,2018-10-29 05:56:19+00:00
5341,230442684,2018-10-29 10:56:19+00:00
5342,230442684,2018-10-29 12:11:20+00:00
6947,271575163,2018-10-21 04:41:09+00:00
6948,271575163,2018-10-21 05:51:04+00:00
6949,271575163,2018-10-21 11:41:08+00:00
6950,271575163,2018-10-21 14:01:07+00:00
6951,271575163,2018-10-21 14:01:08+00:00
6953,271575163,2018-10-21 19:51:07+00:00
6954,271575163,2018-10-22 00:31:05+00:00
6963,271575163,2018-10-22 05:41:05+00:00
7285,271575163,2018-10-26 20:20:42+00:00
7286,271575163,2018-10-27 03:20:40+00:00
7287,271575163,2018-10-27 05:00:35+00:00
7383,271575163,2018-10-28 19:00:46+00:00
7384,271575163,2018-10-28 19:00:47+00:00
7385,271575163,2018-10-29 00:50:45+00:00
7386,271575163,2018-10-29 02:00:39+00:00
7387,271575163,2018-10-29 03:10:39+00:00
7389,271575163,2018-10-29 04:50:44+00:00
7390,271575163,2018-10-29 07:10:43+00:00
7395,271575163,2018-10-29 08:20:43+00:00
13150,479911182,2018-10-22 12:19:29+00:00
13151,479911182,2018-10-22 13:34:29+00:00
13152,479911182,2018-10-22 14:49:29+00:00
13153,479911182,2018-10-22 19:49:28+00:00
16719,872300871,2018-10-06 09:47:09+00:00
16720,872300871,2018-10-06 11:02:10+00:00
16721,872300871,2018-10-06 12:17:10+00:00
16722,872300871,2018-10-06 19:47:42+00:00
17256,872300871,2018-10-17 09:46:31+00:00
17257,872300871,2018-10-17 11:01:31+00:00
17258,872300871,2018-10-17 13:31:31+00:00
17259,872300871,2018-10-17 14:46:31+00:00
17260,872300871,2018-10-17 16:04:29+00:00
17468,872300871,2018-10-21 11:01:32+00:00
17469,872300871,2018-10-21 13:31:31+00:00
17470,872300871,2018-10-21 14:46:31+00:00
17557,872300871,2018-10-23 14:19:44+00:00
17588,872300871,2018-10-24 11:04:42+00:00
17589,872300871,2018-10-24 13:34:42+00:00
17590,872300871,2018-10-24 14:49:42+00:00
17627,872300871,2018-10-25 11:19:42+00:00
17628,872300871,2018-10-25 12:34:42+00:00
17629,872300871,2018-10-25 13:49:42+00:00
17630,872300871,2018-10-25 15:04:43+00:00
17631,872300871,2018-10-25 20:04:42+00:00
17738,872300871,2018-10-28 14:19:42+00:00
18401,974587752,2018-10-08 11:17:07+00:00
18402,974587752,2018-10-08 12:32:08+00:00
18403,974587752,2018-10-08 15:02:07+00:00
18456,974587752,2018-10-10 02:29:19+00:00
18457,974587752,2018-10-10 03:34:19+00:00
18458,974587752,2018-10-10 04:44:19+00:00
18459,974587752,2018-10-10 04:44:20+00:00
18460,974587752,2018-10-10 05:54:22+00:00
18463,974587752,2018-10-10 08:14:19+00:00
18465,974587752,2018-10-10 10:04:25+00:00
18466,974587752,2018-10-10 11:14:21+00:00
18467,974587752,2018-10-10 12:24:19+00:00
18468,974587752,2018-10-10 14:44:18+00:00
18469,974587752,2018-10-10 15:59:19+00:00
18604,974587752,2018-10-14 00:59:17+00:00
18605,974587752,2018-10-14 02:14:15+00:00
18606,974587752,2018-10-14 04:44:16+00:00
18607,974587752,2018-10-14 09:44:14+00:00
18608,974587752,2018-10-14 10:44:15+00:00
18947,974587752,2018-10-21 02:15:23+00:00
18951,974587752,2018-10-21 04:35:25+00:00
18974,974587752,2018-10-21 12:05:28+00:00
18975,974587752,2018-10-21 13:15:23+00:00
18976,974587752,2018-10-21 15:35:24+00:00
18977,974587752,2018-10-22 02:25:28+00:00
18978,974587752,2018-10-22 03:35:25+00:00
18979,974587752,2018-10-22 04:45:23+00:00
18980,974587752,2018-10-22 08:15:23+00:00
18981,974587752,2018-10-22 09:25:25+00:00
18982,974587752,2018-10-22 11:05:23+00:00
19032,974587752,2018-10-24 01:03:36+00:00
19033,974587752,2018-10-24 02:08:35+00:00
19034,974587752,2018-10-24 03:18:35+00:00
19035,974587752,2018-10-24 05:38:35+00:00
19036,974587752,2018-10-24 06:48:41+00:00
19041,974587752,2018-10-24 08:03:40+00:00
19989,1045649384,2018-10-08 01:29:27+00:00
20126,1045649384,2018-10-10 00:31:18+00:00
20426,1045649384,2018-10-15 00:06:14+00:00
20481,1045649384,2018-10-16 01:38:29+00:00
20533,1045649384,2018-10-17 01:00:39+00:00
20539,1045649384,2018-10-17 02:10:42+00:00
21175,1045649384,2018-10-27 20:00:47+00:00
21306,1045649384,2018-10-30 19:45:45+00:00
21309,1045649384,2018-10-31 00:45:46+00:00
22105,1094924990,2018-10-14 00:55:55+00:00
22106,1094924990,2018-10-14 02:10:55+00:00
22107,1094924990,2018-10-14 05:56:01+00:00
22108,1094924990,2018-10-14 09:40:54+00:00
22110,1094924990,2018-10-14 11:56:01+00:00
22111,1094924990,2018-10-14 13:10:54+00:00
22112,1094924990,2018-10-14 14:26:59+00:00
22272,1094924990,2018-10-17 23:16:11+00:00
22273,1094924990,2018-10-18 00:31:05+00:00
22274,1094924990,2018-10-18 01:46:04+00:00
22275,1094924990,2018-10-18 03:01:05+00:00
22276,1094924990,2018-10-18 04:16:04+00:00
22310,1094924990,2018-10-19 02:16:04+00:00
22311,1094924990,2018-10-19 03:31:04+00:00
22314,1094924990,2018-10-19 07:16:10+00:00
22439,1094924990,2018-10-21 13:01:03+00:00
22547,1094924990,2018-10-24 13:51:18+00:00
22548,1094924990,2018-10-24 15:06:11+00:00
22549,1094924990,2018-10-24 20:06:17+00:00
22717,1094924990,2018-10-28 01:21:12+00:00
22744,1094924990,2018-10-28 13:36:09+00:00
22745,1094924990,2018-10-28 14:51:09+00:00
22746,1094924990,2018-10-28 19:36:09+00:00
22752,1094924990,2018-10-29 02:51:08+00:00
22753,1094924990,2018-10-29 04:06:14+00:00
22754,1094924990,2018-10-29 05:21:08+00:00
22755,1094924990,2018-10-29 07:51:08+00:00
22756,1094924990,2018-10-29 09:06:08+00:00
22757,1094924990,2018-10-29 10:21:14+00:00
22758,1094924990,2018-10-29 12:36:08+00:00
25730,1344890106,2018-10-07 08:37:14+00:00
25731,1344890106,2018-10-07 09:47:14+00:00
25732,1344890106,2018-10-07 10:57:14+00:00
25733,1344890106,2018-10-07 12:07:13+00:00
25734,1344890106,2018-10-07 13:17:13+00:00
25735,1344890106,2018-10-07 14:27:13+00:00
25873,1344890106,2018-10-10 00:39:14+00:00
25874,1344890106,2018-10-10 02:59:13+00:00
25876,1344890106,2018-10-10 05:19:13+00:00
25877,1344890106,2018-10-10 06:29:12+00:00
25878,1344890106,2018-10-10 08:49:12+00:00
25879,1344890106,2018-10-10 09:59:12+00:00
25880,1344890106,2018-10-10 11:09:12+00:00
25881,1344890106,2018-10-10 12:19:11+00:00
25882,1344890106,2018-10-10 13:29:13+00:00
25883,1344890106,2018-10-10 15:49:10+00:00
26047,1344890106,2018-10-13 07:28:58+00:00
26048,1344890106,2018-10-13 09:48:57+00:00
26049,1344890106,2018-10-13 12:08:57+00:00
26525,1344890106,2018-10-20 06:39:37+00:00
26850,1344890106,2018-10-24 00:09:31+00:00
26866,1344890106,2018-10-24 05:59:30+00:00
26867,1344890106,2018-10-24 07:09:30+00:00
26868,1344890106,2018-10-24 08:19:29+00:00
26869,1344890106,2018-10-24 09:29:29+00:00
26870,1344890106,2018-10-24 10:39:29+00:00
26871,1344890106,2018-10-24 12:59:28+00:00
26872,1344890106,2018-10-24 14:09:28+00:00
27274,1344890106,2018-10-30 18:42:11+00:00
27871,1875225345,2018-10-07 08:49:28+00:00
27872,1875225345,2018-10-07 09:59:34+00:00
27873,1875225345,2018-10-07 11:09:29+00:00
27874,1875225345,2018-10-07 12:19:23+00:00
27875,1875225345,2018-10-07 19:24:27+00:00
27913,1875225345,2018-10-08 09:09:25+00:00
27943,1875225345,2018-10-09 00:59:56+00:00
27944,1875225345,2018-10-09 03:19:28+00:00
27945,1875225345,2018-10-09 04:29:27+00:00
27948,1875225345,2018-10-09 05:39:28+00:00
27964,1875225345,2018-10-09 10:39:27+00:00
27965,1875225345,2018-10-09 11:49:34+00:00
27966,1875225345,2018-10-09 12:59:29+00:00
27967,1875225345,2018-10-09 14:09:27+00:00
27968,1875225345,2018-10-09 15:19:27+00:00
27969,1875225345,2018-10-09 20:09:26+00:00
27970,1875225345,2018-10-10 00:09:28+00:00
27971,1875225345,2018-10-10 03:39:23+00:00
27972,1875225345,2018-10-10 04:49:22+00:00
27973,1875225345,2018-10-10 07:09:27+00:00
27974,1875225345,2018-10-10 08:19:22+00:00
27976,1875225345,2018-10-10 09:39:27+00:00
27977,1875225345,2018-10-10 10:54:25+00:00
27978,1875225345,2018-10-10 12:09:26+00:00
27979,1875225345,2018-10-10 13:24:26+00:00
27980,1875225345,2018-10-10 14:39:26+00:00
27981,1875225345,2018-10-11 02:54:26+00:00
27982,1875225345,2018-10-11 04:09:26+00:00
27983,1875225345,2018-10-11 05:24:27+00:00
27984,1875225345,2018-10-11 06:39:26+00:00
27985,1875225345,2018-10-11 07:54:26+00:00
27987,1875225345,2018-10-11 08:54:25+00:00
28367,1875225345,2018-10-18 11:22:39+00:00
28368,1875225345,2018-10-18 12:32:39+00:00
28369,1875225345,2018-10-18 13:42:39+00:00
28370,1875225345,2018-10-18 16:02:39+00:00
28399,1875225345,2018-10-19 09:10:51+00:00
28400,1875225345,2018-10-19 12:55:53+00:00
28401,1875225345,2018-10-19 14:10:48+00:00
28402,1875225345,2018-10-19 15:25:51+00:00
28403,1875225345,2018-10-19 16:40:48+00:00
28404,1875225345,2018-10-19 17:55:52+00:00
28485,1875225345,2018-10-21 11:35:50+00:00
28486,1875225345,2018-10-21 12:45:53+00:00
28487,1875225345,2018-10-21 15:06:17+00:00
28535,1875225345,2018-10-22 11:55:49+00:00
28537,1875225345,2018-10-22 13:05:54+00:00
28545,1875225345,2018-10-23 00:10:53+00:00
28546,1875225345,2018-10-23 01:25:52+00:00
28547,1875225345,2018-10-23 02:35:50+00:00
28551,1875225345,2018-10-23 03:39:10+00:00
28570,1875225345,2018-10-23 11:10:53+00:00
28571,1875225345,2018-10-23 12:25:52+00:00
28572,1875225345,2018-10-23 13:41:18+00:00
28736,1875225345,2018-10-26 14:36:03+00:00
28737,1875225345,2018-10-26 19:26:06+00:00
28886,1875225345,2018-10-29 12:56:04+00:00
28888,1875225345,2018-10-30 01:11:07+00:00
28892,1875225345,2018-10-30 02:16:07+00:00
28992,1875225345,2018-10-31 13:26:03+00:00
28993,1875225345,2018-10-31 15:46:03+00:00
28994,1875225345,2018-10-31 19:26:02+00:00
29582,2152053642,2018-10-11 11:03:39+00:00
29583,2152053642,2018-10-11 12:18:39+00:00
29584,2152053642,2018-10-11 14:48:39+00:00
29585,2152053642,2018-10-11 18:33:39+00:00
29586,2152053642,2018-10-11 19:48:39+00:00
29608,2152053642,2018-10-12 10:18:39+00:00
29609,2152053642,2018-10-12 20:18:39+00:00
29714,2152053642,2018-10-15 01:40:06+00:00
29715,2152053642,2018-10-15 04:10:06+00:00
29716,2152053642,2018-10-15 07:55:06+00:00
29717,2152053642,2018-10-15 09:10:06+00:00
29783,2152053642,2018-10-16 11:10:06+00:00
29784,2152053642,2018-10-16 12:25:07+00:00
29785,2152053642,2018-10-16 13:40:07+00:00
29786,2152053642,2018-10-16 14:55:07+00:00
29787,2152053642,2018-10-16 16:10:10+00:00
29788,2152053642,2018-10-16 19:55:07+00:00
29967,2152053642,2018-10-20 00:55:09+00:00
29970,2152053642,2018-10-20 03:25:09+00:00
29997,2152053642,2018-10-20 13:10:09+00:00
29998,2152053642,2018-10-20 19:25:09+00:00
30000,2152053642,2018-10-21 00:10:11+00:00
30104,2152053642,2018-10-23 13:32:37+00:00
30105,2152053642,2018-10-23 14:47:38+00:00
30107,2152053642,2018-10-24 00:32:38+00:00
30150,2152053642,2018-10-25 02:17:38+00:00
30151,2152053642,2018-10-25 03:32:38+00:00
30152,2152053642,2018-10-25 04:47:38+00:00
30153,2152053642,2018-10-25 07:17:38+00:00
30154,2152053642,2018-10-25 08:32:38+00:00
30155,2152053642,2018-10-25 09:47:38+00:00
30156,2152053642,2018-10-25 12:17:38+00:00
30158,2152053642,2018-10-25 13:17:42+00:00
30177,2152053642,2018-10-26 04:02:38+00:00
30266,2152053642,2018-10-28 03:47:39+00:00
30267,2152053642,2018-10-28 06:17:39+00:00
30268,2152053642,2018-10-28 10:02:42+00:00
30269,2152053642,2018-10-28 11:17:39+00:00
30270,2152053642,2018-10-28 12:32:39+00:00
30272,2152053642,2018-10-29 01:02:40+00:00
30872,2299238163,2018-10-09 08:12:57+00:00
30873,2299238163,2018-10-09 09:27:57+00:00
30874,2299238163,2018-10-09 11:58:01+00:00
30875,2299238163,2018-10-09 13:13:02+00:00
30894,2299238163,2018-10-10 08:57:57+00:00
30895,2299238163,2018-10-10 12:27:55+00:00
30896,2299238163,2018-10-10 13:42:54+00:00
30897,2299238163,2018-10-10 14:57:54+00:00
30899,2299238163,2018-10-10 19:47:56+00:00
31093,2299238163,2018-10-15 01:27:51+00:00
31094,2299238163,2018-10-15 02:42:51+00:00
31095,2299238163,2018-10-15 07:42:54+00:00
31097,2299238163,2018-10-15 11:12:51+00:00
31098,2299238163,2018-10-15 13:42:50+00:00
31099,2299238163,2018-10-16 02:47:49+00:00
31100,2299238163,2018-10-16 06:17:49+00:00
31101,2299238163,2018-10-16 08:42:49+00:00
31102,2299238163,2018-10-16 09:57:50+00:00
31144,2299238163,2018-10-17 23:36:15+00:00
31145,2299238163,2018-10-18 01:56:17+00:00
31146,2299238163,2018-10-18 05:26:20+00:00
31147,2299238163,2018-10-18 07:46:20+00:00
31148,2299238163,2018-10-18 10:06:23+00:00
31361,2299238163,2018-10-22 00:56:14+00:00
31362,2299238163,2018-10-22 03:16:14+00:00
31363,2299238163,2018-10-22 05:36:19+00:00
31364,2299238163,2018-10-22 06:46:19+00:00
31365,2299238163,2018-10-22 07:51:12+00:00
31367,2299238163,2018-10-22 09:06:12+00:00
31380,2299238163,2018-10-22 14:21:16+00:00
31381,2299238163,2018-10-22 20:26:11+00:00
31432,2299238163,2018-10-23 13:18:08+00:00
31433,2299238163,2018-10-23 14:33:06+00:00
31435,2299238163,2018-10-24 00:43:11+00:00
31714,2299238163,2018-10-29 03:03:05+00:00
31715,2299238163,2018-10-29 04:13:05+00:00
31716,2299238163,2018-10-29 10:03:02+00:00
31717,2299238163,2018-10-29 11:18:03+00:00
31718,2299238163,2018-10-29 12:33:01+00:00
31719,2299238163,2018-10-29 13:48:04+00:00
32472,2651380949,2018-10-07 12:55:41+00:00
32473,2651380949,2018-10-07 19:55:35+00:00
32474,2651380949,2018-10-08 01:05:34+00:00
32575,2651380949,2018-10-09 13:35:27+00:00
32576,2651380949,2018-10-09 14:45:27+00:00
32888,2651380949,2018-10-14 13:16:14+00:00
32890,2651380949,2018-10-15 01:26:17+00:00
32891,2651380949,2018-10-15 02:36:12+00:00
32892,2651380949,2018-10-15 03:46:16+00:00
32893,2651380949,2018-10-15 08:26:11+00:00
32894,2651380949,2018-10-15 09:36:11+00:00
32895,2651380949,2018-10-15 12:26:10+00:00
33048,2651380949,2018-10-17 11:39:17+00:00
33049,2651380949,2018-10-17 16:19:12+00:00
33050,2651380949,2018-10-17 22:09:11+00:00
33051,2651380949,2018-10-17 23:19:11+00:00
33341,2651380949,2018-10-22 01:48:55+00:00
33342,2651380949,2018-10-22 02:58:55+00:00
33343,2651380949,2018-10-22 04:08:55+00:00
33344,2651380949,2018-10-22 05:18:55+00:00
33345,2651380949,2018-10-22 06:28:55+00:00
33349,2651380949,2018-10-22 07:38:50+00:00
33445,2651380949,2018-10-24 02:28:47+00:00
33446,2651380949,2018-10-24 04:48:46+00:00
33447,2651380949,2018-10-24 10:38:44+00:00
33449,2651380949,2018-10-24 14:19:52+00:00
33450,2651380949,2018-10-24 15:29:56+00:00
33451,2651380949,2018-10-24 20:09:51+00:00
33452,2651380949,2018-10-25 00:49:54+00:00
33454,2651380949,2018-10-25 03:09:55+00:00
33455,2651380949,2018-10-25 06:39:49+00:00
33557,2651380949,2018-10-27 01:29:46+00:00
33558,2651380949,2018-10-27 02:39:45+00:00
33559,2651380949,2018-10-27 03:49:45+00:00
33560,2651380949,2018-10-27 04:59:40+00:00
33561,2651380949,2018-10-27 09:39:40+00:00
33562,2651380949,2018-10-27 10:49:38+00:00
33563,2651380949,2018-10-27 12:29:37+00:00
33786,2651380949,2018-10-30 14:39:25+00:00
33849,2651380949,2018-10-31 12:21:37+00:00
33850,2651380949,2018-10-31 13:31:37+00:00
33851,2651380949,2018-10-31 19:21:32+00:00
34252,2670856639,2018-10-06 19:09:26+00:00
34253,2670856639,2018-10-06 20:13:49+00:00
34644,2670856639,2018-10-15 10:11:02+00:00
34645,2670856639,2018-10-15 11:26:03+00:00
34646,2670856639,2018-10-15 12:40:56+00:00
34647,2670856639,2018-10-15 18:56:09+00:00
34649,2670856639,2018-10-15 19:55:56+00:00
34667,2670856639,2018-10-16 10:40:57+00:00
34668,2670856639,2018-10-16 11:55:57+00:00
34669,2670856639,2018-10-16 13:10:56+00:00
34670,2670856639,2018-10-16 14:26:12+00:00
34672,2670856639,2018-10-16 20:25:56+00:00
34917,2670856639,2018-10-21 09:21:14+00:00
34918,2670856639,2018-10-21 10:36:14+00:00
34919,2670856639,2018-10-21 11:51:08+00:00
34920,2670856639,2018-10-21 13:06:07+00:00
34921,2670856639,2018-10-21 14:21:07+00:00
34922,2670856639,2018-10-21 15:36:31+00:00
34923,2670856639,2018-10-22 00:06:25+00:00
34924,2670856639,2018-10-22 01:21:07+00:00
34925,2670856639,2018-10-22 02:36:07+00:00
34926,2670856639,2018-10-22 03:51:07+00:00
34927,2670856639,2018-10-22 05:06:07+00:00
34928,2670856639,2018-10-22 06:21:07+00:00
34929,2670856639,2018-10-22 07:36:16+00:00
34931,2670856639,2018-10-22 08:36:17+00:00
35044,2670856639,2018-10-24 20:03:18+00:00
35045,2670856639,2018-10-25 01:03:19+00:00
35046,2670856639,2018-10-25 03:33:37+00:00
35047,2670856639,2018-10-25 04:48:23+00:00
35048,2670856639,2018-10-25 06:03:18+00:00
35049,2670856639,2018-10-25 07:18:27+00:00
35147,2670856639,2018-10-27 09:48:19+00:00
35148,2670856639,2018-10-27 11:03:18+00:00
35149,2670856639,2018-10-27 14:48:24+00:00
35150,2670856639,2018-10-27 16:03:18+00:00
36609,2750599726,2018-10-15 19:26:54+00:00
36610,2750599726,2018-10-16 01:16:51+00:00
36611,2750599726,2018-10-16 02:26:54+00:00
36612,2750599726,2018-10-16 03:36:49+00:00
36613,2750599726,2018-10-16 04:46:57+00:00
36614,2750599726,2018-10-16 05:56:48+00:00
37151,2750599726,2018-10-23 00:41:09+00:00
37152,2750599726,2018-10-23 01:51:10+00:00
37153,2750599726,2018-10-23 03:01:06+00:00
37154,2750599726,2018-10-23 04:11:11+00:00
37155,2750599726,2018-10-23 05:21:05+00:00
37156,2750599726,2018-10-23 05:21:06+00:00
37157,2750599726,2018-10-23 06:31:09+00:00
37159,2750599726,2018-10-23 10:01:06+00:00
37160,2750599726,2018-10-23 11:11:11+00:00
37161,2750599726,2018-10-23 12:21:06+00:00
37162,2750599726,2018-10-23 19:21:03+00:00
37163,2750599726,2018-10-23 19:51:13+00:00
37562,2750599726,2018-10-30 00:01:19+00:00
37563,2750599726,2018-10-30 03:31:16+00:00
37564,2750599726,2018-10-30 04:41:19+00:00
37565,2750599726,2018-10-30 05:51:20+00:00
37566,2750599726,2018-10-30 07:01:19+00:00
37567,2750599726,2018-10-30 09:21:17+00:00
39008,3373827677,2018-10-20 06:58:17+00:00
39009,3373827677,2018-10-20 08:13:17+00:00
39010,3373827677,2018-10-20 09:28:17+00:00
39011,3373827677,2018-10-20 10:43:17+00:00
39012,3373827677,2018-10-20 11:58:17+00:00
39013,3373827677,2018-10-20 13:13:17+00:00
39014,3373827677,2018-10-20 14:28:17+00:00
39138,3373827677,2018-10-23 00:58:31+00:00
39139,3373827677,2018-10-23 03:28:30+00:00
39140,3373827677,2018-10-23 04:43:30+00:00
39142,3373827677,2018-10-23 06:13:30+00:00
39143,3373827677,2018-10-23 07:28:30+00:00
39144,3373827677,2018-10-23 08:43:30+00:00
39145,3373827677,2018-10-23 09:58:30+00:00
