,device,when_captured
19164,1094924990,2019-12-27 01:07:13+00:00
19165,1094924990,2019-12-27 02:22:13+00:00
19166,1094924990,2019-12-27 03:37:19+00:00
19167,1094924990,2019-12-27 04:52:13+00:00
21646,1162749983,2019-12-17 10:14:48+00:00
21647,1162749983,2019-12-17 11:29:44+00:00
21648,1162749983,2019-12-17 12:36:31+00:00
21649,1162749983,2019-12-17 13:44:45+00:00
21650,1162749983,2019-12-17 14:59:48+00:00
21651,1162749983,2019-12-17 16:07:19+00:00
21652,1162749983,2019-12-17 17:29:49+00:00
21653,1162749983,2019-12-17 18:44:44+00:00
21656,1162749983,2019-12-17 19:37:25+00:00
24820,1238569003,2019-12-15 11:04:28+00:00
24821,1238569003,2019-12-15 12:19:28+00:00
24822,1238569003,2019-12-15 13:34:29+00:00
24823,1238569003,2019-12-15 14:49:38+00:00
24824,1238569003,2019-12-15 16:04:37+00:00
24825,1238569003,2019-12-15 17:19:37+00:00
24826,1238569003,2019-12-15 18:34:38+00:00
24827,1238569003,2019-12-15 19:49:29+00:00
24828,1238569003,2019-12-15 21:04:25+00:00
24829,1238569003,2019-12-15 22:19:38+00:00
29629,2152053642,2019-12-26 17:24:53+00:00
29630,2152053642,2019-12-26 18:39:53+00:00
29631,2152053642,2019-12-26 19:54:52+00:00
29632,2152053642,2019-12-26 21:09:52+00:00
29633,2152053642,2019-12-26 23:40:11+00:00
29634,2152053642,2019-12-27 00:55:11+00:00
29635,2152053642,2019-12-27 02:10:12+00:00
29636,2152053642,2019-12-27 03:25:11+00:00
29637,2152053642,2019-12-27 04:40:11+00:00
30455,2299238163,2019-12-08 22:51:49+00:00
30456,2299238163,2019-12-09 01:21:47+00:00
30457,2299238163,2019-12-09 02:36:47+00:00
30458,2299238163,2019-12-09 05:06:55+00:00
30459,2299238163,2019-12-09 06:21:55+00:00
30460,2299238163,2019-12-09 07:36:47+00:00
30461,2299238163,2019-12-09 08:51:55+00:00
30462,2299238163,2019-12-09 09:51:47+00:00
31788,2299238163,2019-12-24 02:27:33+00:00
31789,2299238163,2019-12-24 03:27:02+00:00
31790,2299238163,2019-12-24 04:42:11+00:00
31791,2299238163,2019-12-24 05:57:11+00:00
31792,2299238163,2019-12-24 07:12:11+00:00
31793,2299238163,2019-12-24 08:27:11+00:00
31794,2299238163,2019-12-24 09:42:03+00:00
31795,2299238163,2019-12-24 10:57:02+00:00
31796,2299238163,2019-12-24 11:57:02+00:00
31797,2299238163,2019-12-24 11:57:03+00:00
31985,2299238163,2019-12-26 14:12:01+00:00
31986,2299238163,2019-12-26 16:42:01+00:00
31987,2299238163,2019-12-26 19:12:01+00:00
31988,2299238163,2019-12-26 20:27:01+00:00
31989,2299238163,2019-12-26 21:42:01+00:00
31990,2299238163,2019-12-26 22:57:20+00:00
31991,2299238163,2019-12-27 00:12:20+00:00
31993,2299238163,2019-12-27 01:12:20+00:00
34463,2651380949,2019-12-17 03:53:43+00:00
34464,2651380949,2019-12-17 05:03:46+00:00
34465,2651380949,2019-12-17 06:13:46+00:00
34466,2651380949,2019-12-17 07:23:46+00:00
34467,2651380949,2019-12-17 08:33:45+00:00
34468,2651380949,2019-12-17 09:44:03+00:00
34469,2651380949,2019-12-17 10:53:59+00:00
34470,2651380949,2019-12-17 12:04:02+00:00
34471,2651380949,2019-12-17 13:13:58+00:00
34472,2651380949,2019-12-17 13:44:02+00:00
55009,3865366066,2019-12-16 20:49:40+00:00
55010,3865366066,2019-12-16 21:59:00+00:00
55011,3865366066,2019-12-16 23:06:23+00:00
55012,3865366066,2019-12-17 00:16:18+00:00
55013,3865366066,2019-12-17 03:46:29+00:00
55014,3865366066,2019-12-17 04:56:29+00:00
55015,3865366066,2019-12-17 13:26:36+00:00
55016,3865366066,2019-12-17 14:36:30+00:00
55017,3865366066,2019-12-17 15:46:38+00:00
55018,3865366066,2019-12-17 16:56:33+00:00
55019,3865366066,2019-12-17 18:06:35+00:00
55020,3865366066,2019-12-17 20:26:53+00:00
55024,3865366066,2019-12-17 21:09:53+00:00
58403,3937710776,2019-12-26 13:17:11+00:00
58404,3937710776,2019-12-26 14:27:11+00:00
58405,3937710776,2019-12-26 16:47:11+00:00
58406,3937710776,2019-12-26 17:57:10+00:00
58407,3937710776,2019-12-26 21:27:10+00:00
58408,3937710776,2019-12-26 22:37:29+00:00
58409,3937710776,2019-12-26 23:47:29+00:00
58411,3937710776,2019-12-27 00:57:32+00:00
60636,4249659165,2019-12-17 10:06:31+00:00
60637,4249659165,2019-12-17 11:18:33+00:00
60638,4249659165,2019-12-17 12:34:25+00:00
60639,4249659165,2019-12-17 13:51:31+00:00
60640,4249659165,2019-12-17 15:06:37+00:00
60641,4249659165,2019-12-17 16:21:31+00:00
60642,4249659165,2019-12-17 17:36:31+00:00
60643,4249659165,2019-12-17 20:26:24+00:00
60646,4249659165,2019-12-17 21:08:23+00:00
61006,4249659165,2019-12-26 20:54:52+00:00
61007,4249659165,2019-12-26 23:31:27+00:00
61008,4249659165,2019-12-27 01:03:32+00:00
61009,4249659165,2019-12-27 02:12:29+00:00
61010,4249659165,2019-12-27 03:22:19+00:00
61011,4249659165,2019-12-27 04:32:09+00:00
61012,4249659165,2019-12-27 05:42:09+00:00
61013,4249659165,2019-12-27 07:02:43+00:00
61016,4249659165,2019-12-27 08:02:13+00:00
63486,4267748403,2019-12-24 01:38:29+00:00
63487,4267748403,2019-12-24 02:58:59+00:00
63488,4267748403,2019-12-24 04:03:43+00:00
63489,4267748403,2019-12-24 05:18:34+00:00
63490,4267748403,2019-12-24 06:33:34+00:00
63491,4267748403,2019-12-24 07:48:34+00:00
