,device,when_captured
4134,154534971,2019-08-31 09:53:28+00:00
4137,154534971,2019-08-31 14:03:36+00:00
4138,154534971,2019-08-31 15:03:36+00:00
4139,154534971,2019-08-31 16:03:36+00:00
4140,154534971,2019-08-31 17:03:36+00:00
4141,154534971,2019-08-31 19:03:36+00:00
4142,154534971,2019-08-31 20:03:36+00:00
4143,154534971,2019-08-31 21:03:36+00:00
4144,154534971,2019-08-31 22:03:36+00:00
4146,154534971,2019-08-31 23:03:41+00:00
4238,230442684,2019-08-17 16:05:27+00:00
4239,230442684,2019-08-17 17:20:27+00:00
4240,230442684,2019-08-17 19:50:34+00:00
4241,230442684,2019-08-17 21:05:28+00:00
4242,230442684,2019-08-17 22:20:30+00:00
4243,230442684,2019-08-18 02:05:34+00:00
4244,230442684,2019-08-18 03:20:28+00:00
5118,271575163,2019-08-19 01:16:17+00:00
5119,271575163,2019-08-19 02:31:16+00:00
5120,271575163,2019-08-19 03:46:16+00:00
5121,271575163,2019-08-19 05:01:18+00:00
5122,271575163,2019-08-19 06:16:16+00:00
5123,271575163,2019-08-19 10:01:15+00:00
5124,271575163,2019-08-19 11:16:17+00:00
5432,271575163,2019-08-26 01:32:53+00:00
5433,271575163,2019-08-26 02:47:53+00:00
5434,271575163,2019-08-26 05:17:53+00:00
5435,271575163,2019-08-26 10:17:52+00:00
5436,271575163,2019-08-26 12:47:54+00:00
5438,271575163,2019-08-26 15:32:51+00:00
5439,271575163,2019-08-26 18:02:53+00:00
5440,271575163,2019-08-26 20:32:49+00:00
5441,271575163,2019-08-26 20:32:50+00:00
5442,271575163,2019-08-26 21:47:49+00:00
5443,271575163,2019-08-26 23:02:49+00:00
5445,271575163,2019-08-27 00:17:52+00:00
5446,271575163,2019-08-27 01:17:48+00:00
6628,374304606,2019-08-27 03:35:24+00:00
6630,374304606,2019-08-27 07:05:27+00:00
6631,374304606,2019-08-27 08:15:21+00:00
6632,374304606,2019-08-27 10:35:22+00:00
6634,374304606,2019-08-27 15:15:26+00:00
6671,374304606,2019-08-28 03:25:24+00:00
6672,374304606,2019-08-28 08:05:25+00:00
6673,374304606,2019-08-28 10:25:28+00:00
6676,374304606,2019-08-28 15:35:26+00:00
6677,374304606,2019-08-28 16:45:20+00:00
6678,374304606,2019-08-28 17:55:21+00:00
6679,374304606,2019-08-28 19:05:19+00:00
6680,374304606,2019-08-28 20:15:25+00:00
6681,374304606,2019-08-28 21:25:28+00:00
6682,374304606,2019-08-28 22:35:25+00:00
6683,374304606,2019-08-28 23:45:25+00:00
6684,374304606,2019-08-29 00:55:24+00:00
6685,374304606,2019-08-29 00:55:25+00:00
6687,374304606,2019-08-29 02:35:27+00:00
16385,479911182,2019-08-29 22:06:35+00:00
16386,479911182,2019-08-29 23:21:36+00:00
21326,872300871,2019-08-07 17:33:30+00:00
21327,872300871,2019-08-07 18:48:31+00:00
21402,872300871,2019-08-10 14:18:30+00:00
21403,872300871,2019-08-10 15:33:29+00:00
21405,872300871,2019-08-10 17:48:30+00:00
21406,872300871,2019-08-10 19:03:30+00:00
21407,872300871,2019-08-10 22:48:30+00:00
21408,872300871,2019-08-11 00:03:29+00:00
21420,872300871,2019-08-11 08:37:11+00:00
21421,872300871,2019-08-11 11:03:29+00:00
21422,872300871,2019-08-11 13:34:34+00:00
21423,872300871,2019-08-11 14:48:30+00:00
21424,872300871,2019-08-11 16:03:29+00:00
21426,872300871,2019-08-11 17:18:29+00:00
21655,872300871,2019-08-14 07:48:28+00:00
21656,872300871,2019-08-14 10:18:29+00:00
21657,872300871,2019-08-14 11:33:28+00:00
21658,872300871,2019-08-14 15:18:28+00:00
21722,872300871,2019-08-15 19:16:41+00:00
21723,872300871,2019-08-15 20:31:40+00:00
21724,872300871,2019-08-15 21:46:40+00:00
21726,872300871,2019-08-16 00:16:40+00:00
22188,872300871,2019-08-23 08:00:50+00:00
22189,872300871,2019-08-23 09:15:49+00:00
22190,872300871,2019-08-23 10:30:50+00:00
22191,872300871,2019-08-23 13:00:50+00:00
22192,872300871,2019-08-23 14:15:49+00:00
22195,872300871,2019-08-24 06:00:49+00:00
22275,872300871,2019-08-27 04:00:48+00:00
22276,872300871,2019-08-27 05:15:48+00:00
22277,872300871,2019-08-27 06:30:48+00:00
22278,872300871,2019-08-27 07:30:48+00:00
22302,872300871,2019-08-28 09:16:15+00:00
22303,872300871,2019-08-28 15:30:51+00:00
22304,872300871,2019-08-28 16:45:48+00:00
23166,974587752,2019-08-15 20:07:10+00:00
23167,974587752,2019-08-15 21:22:16+00:00
23168,974587752,2019-08-15 23:52:09+00:00
23169,974587752,2019-08-16 01:07:14+00:00
23170,974587752,2019-08-16 02:22:14+00:00
23171,974587752,2019-08-16 03:37:11+00:00
23569,974587752,2019-08-20 06:37:07+00:00
23571,974587752,2019-08-20 07:52:07+00:00
23593,974587752,2019-08-20 18:52:06+00:00
23594,974587752,2019-08-20 21:22:07+00:00
23595,974587752,2019-08-20 22:37:07+00:00
23596,974587752,2019-08-20 23:52:11+00:00
23598,974587752,2019-08-21 05:37:09+00:00
23742,974587752,2019-08-23 18:21:21+00:00
23743,974587752,2019-08-23 19:36:33+00:00
23744,974587752,2019-08-23 20:51:21+00:00
23745,974587752,2019-08-24 04:06:22+00:00
23747,974587752,2019-08-24 05:16:18+00:00
23789,974587752,2019-08-25 22:21:20+00:00
23790,974587752,2019-08-26 04:26:15+00:00
23791,974587752,2019-08-26 05:36:16+00:00
23792,974587752,2019-08-26 12:36:15+00:00
23793,974587752,2019-08-26 16:06:20+00:00
23795,974587752,2019-08-26 17:21:21+00:00
23797,974587752,2019-08-26 22:51:18+00:00
23846,974587752,2019-08-28 15:06:18+00:00
23847,974587752,2019-08-28 16:21:12+00:00
23848,974587752,2019-08-28 17:36:13+00:00
24207,1045649384,2019-08-09 17:10:22+00:00
24734,1045649384,2019-08-15 19:09:52+00:00
24735,1045649384,2019-08-15 20:19:52+00:00
24736,1045649384,2019-08-15 22:39:51+00:00
24737,1045649384,2019-08-15 23:50:01+00:00
24738,1045649384,2019-08-16 01:00:07+00:00
24739,1045649384,2019-08-16 02:09:57+00:00
24745,1045649384,2019-08-16 03:22:37+00:00
24932,1045649384,2019-08-17 19:59:49+00:00
24933,1045649384,2019-08-17 19:59:50+00:00
24934,1045649384,2019-08-17 23:30:05+00:00
24935,1045649384,2019-08-18 00:39:54+00:00
25300,1045649384,2019-08-22 22:06:12+00:00
25301,1045649384,2019-08-23 00:35:46+00:00
25418,1045649384,2019-08-26 11:35:49+00:00
25455,1045649384,2019-08-28 00:05:43+00:00
25754,1094924990,2019-08-09 15:21:53+00:00
25755,1094924990,2019-08-09 16:36:59+00:00
25756,1094924990,2019-08-10 00:06:53+00:00
25758,1094924990,2019-08-10 03:36:53+00:00
25759,1094924990,2019-08-10 04:51:59+00:00
25760,1094924990,2019-08-10 06:07:16+00:00
25761,1094924990,2019-08-10 11:06:58+00:00
25762,1094924990,2019-08-10 11:06:59+00:00
25764,1094924990,2019-08-10 14:36:53+00:00
26658,1094924990,2019-08-23 04:41:15+00:00
26659,1094924990,2019-08-23 07:10:12+00:00
26660,1094924990,2019-08-23 09:40:06+00:00
26662,1094924990,2019-08-23 16:10:05+00:00
26663,1094924990,2019-08-23 17:25:05+00:00
26664,1094924990,2019-08-23 19:55:05+00:00
26665,1094924990,2019-08-23 23:40:05+00:00
26667,1094924990,2019-08-24 04:25:05+00:00
26668,1094924990,2019-08-24 05:40:05+00:00
26669,1094924990,2019-08-24 11:55:05+00:00
26671,1094924990,2019-08-24 16:40:05+00:00
26672,1094924990,2019-08-24 19:10:04+00:00
26674,1094924990,2019-08-24 22:55:05+00:00
26675,1094924990,2019-08-25 00:10:04+00:00
26676,1094924990,2019-08-25 02:40:10+00:00
26678,1094924990,2019-08-25 04:55:04+00:00
26679,1094924990,2019-08-25 07:25:04+00:00
26680,1094924990,2019-08-25 08:40:10+00:00
26682,1094924990,2019-08-25 13:40:10+00:00
26683,1094924990,2019-08-25 14:55:04+00:00
26684,1094924990,2019-08-25 15:55:03+00:00
26899,1094924990,2019-08-30 03:48:12+00:00
26900,1094924990,2019-08-30 05:03:12+00:00
26901,1094924990,2019-08-30 06:18:18+00:00
26902,1094924990,2019-08-30 08:48:12+00:00
26903,1094924990,2019-08-30 11:18:12+00:00
26904,1094924990,2019-08-30 13:48:12+00:00
27039,1162749983,2019-08-08 12:08:02+00:00
27040,1162749983,2019-08-08 15:38:01+00:00
27041,1162749983,2019-08-08 16:48:01+00:00
27042,1162749983,2019-08-08 20:18:00+00:00
27043,1162749983,2019-08-08 21:27:59+00:00
27754,1162749983,2019-08-15 23:22:55+00:00
27755,1162749983,2019-08-16 00:32:55+00:00
27756,1162749983,2019-08-16 01:43:00+00:00
27757,1162749983,2019-08-16 02:53:00+00:00
27758,1162749983,2019-08-16 04:02:55+00:00
27759,1162749983,2019-08-16 05:13:00+00:00
27760,1162749983,2019-08-16 06:22:54+00:00
27761,1162749983,2019-08-16 07:32:53+00:00
27762,1162749983,2019-08-16 08:42:54+00:00
27763,1162749983,2019-08-16 09:52:53+00:00
27764,1162749983,2019-08-16 10:22:53+00:00
28392,1162749983,2019-08-23 02:06:21+00:00
28393,1162749983,2019-08-23 03:16:20+00:00
28394,1162749983,2019-08-23 04:26:20+00:00
28395,1162749983,2019-08-23 05:36:20+00:00
28396,1162749983,2019-08-23 10:46:24+00:00
28762,1162749983,2019-08-30 00:06:46+00:00
28763,1162749983,2019-08-30 03:36:44+00:00
28764,1162749983,2019-08-30 04:46:43+00:00
28765,1162749983,2019-08-30 05:56:49+00:00
28767,1162749983,2019-08-30 07:06:44+00:00
46007,1875225345,2019-08-10 23:02:14+00:00
46008,1875225345,2019-08-11 00:17:12+00:00
46009,1875225345,2019-08-11 01:32:13+00:00
46010,1875225345,2019-08-11 02:47:12+00:00
47326,2299238163,2019-08-08 06:53:18+00:00
47327,2299238163,2019-08-08 08:03:18+00:00
47328,2299238163,2019-08-08 10:23:18+00:00
47329,2299238163,2019-08-08 12:38:18+00:00
47330,2299238163,2019-08-08 15:08:19+00:00
47331,2299238163,2019-08-08 17:33:17+00:00
47822,2299238163,2019-08-14 08:06:26+00:00
47823,2299238163,2019-08-14 10:26:26+00:00
47824,2299238163,2019-08-14 11:36:26+00:00
47825,2299238163,2019-08-14 14:06:24+00:00
47826,2299238163,2019-08-14 15:21:24+00:00
47827,2299238163,2019-08-14 16:36:24+00:00
47828,2299238163,2019-08-14 17:51:24+00:00
47830,2299238163,2019-08-14 20:06:25+00:00
47831,2299238163,2019-08-14 23:36:25+00:00
47833,2299238163,2019-08-15 00:46:25+00:00
47834,2299238163,2019-08-15 01:56:25+00:00
47835,2299238163,2019-08-15 03:06:25+00:00
47836,2299238163,2019-08-15 05:26:25+00:00
47837,2299238163,2019-08-15 06:36:25+00:00
47838,2299238163,2019-08-15 07:06:24+00:00
48489,2299238163,2019-08-23 09:33:30+00:00
48490,2299238163,2019-08-23 17:03:29+00:00
48492,2299238163,2019-08-23 19:42:56+00:00
48494,2299238163,2019-08-24 03:52:58+00:00
48495,2299238163,2019-08-24 05:02:58+00:00
48496,2299238163,2019-08-24 10:52:57+00:00
48497,2299238163,2019-08-24 14:27:56+00:00
48499,2299238163,2019-08-24 20:42:56+00:00
48501,2299238163,2019-08-25 02:57:56+00:00
48502,2299238163,2019-08-25 07:42:55+00:00
48543,2299238163,2019-08-26 09:27:55+00:00
48544,2299238163,2019-08-26 20:27:54+00:00
48587,2299238163,2019-08-28 11:27:54+00:00
48588,2299238163,2019-08-28 15:12:53+00:00
48589,2299238163,2019-08-28 20:12:54+00:00
48591,2299238163,2019-08-28 22:27:53+00:00
48592,2299238163,2019-08-29 00:57:53+00:00
48785,2651380949,2019-08-08 06:19:58+00:00
48786,2651380949,2019-08-08 10:59:58+00:00
48787,2651380949,2019-08-08 13:20:53+00:00
48788,2651380949,2019-08-08 14:29:58+00:00
48790,2651380949,2019-08-08 17:59:55+00:00
48791,2651380949,2019-08-08 19:09:56+00:00
48792,2651380949,2019-08-08 21:29:55+00:00
48793,2651380949,2019-08-08 22:39:50+00:00
48794,2651380949,2019-08-09 02:09:55+00:00
48796,2651380949,2019-08-09 08:29:54+00:00
48797,2651380949,2019-08-09 14:19:53+00:00
48798,2651380949,2019-08-09 15:59:52+00:00
49917,2651380949,2019-08-20 20:12:13+00:00
49918,2651380949,2019-08-20 21:22:16+00:00
49919,2651380949,2019-08-20 22:32:15+00:00
49920,2651380949,2019-08-21 00:52:12+00:00
49921,2651380949,2019-08-21 02:02:15+00:00
49922,2651380949,2019-08-21 04:22:14+00:00
49923,2651380949,2019-08-21 05:32:15+00:00
49925,2651380949,2019-08-21 07:12:15+00:00
49926,2651380949,2019-08-21 09:32:09+00:00
49927,2651380949,2019-08-21 11:52:14+00:00
49928,2651380949,2019-08-21 13:02:13+00:00
49929,2651380949,2019-08-21 13:02:14+00:00
49930,2651380949,2019-08-21 14:12:13+00:00
49940,2651380949,2019-08-21 22:52:06+00:00
50103,2651380949,2019-08-25 09:02:14+00:00
50104,2651380949,2019-08-25 10:12:14+00:00
50105,2651380949,2019-08-25 17:12:08+00:00
50106,2651380949,2019-08-25 17:42:09+00:00
50198,2651380949,2019-08-27 08:32:01+00:00
50222,2651380949,2019-08-27 21:52:03+00:00
50223,2651380949,2019-08-28 00:12:02+00:00
50224,2651380949,2019-08-28 01:22:02+00:00
50225,2651380949,2019-08-28 02:32:01+00:00
50226,2651380949,2019-08-28 03:42:01+00:00
50228,2651380949,2019-08-28 08:52:01+00:00
50229,2651380949,2019-08-28 15:51:55+00:00
50231,2651380949,2019-08-28 19:51:58+00:00
50232,2651380949,2019-08-28 21:01:59+00:00
50236,2651380949,2019-08-28 22:11:57+00:00
50544,2670856639,2019-08-07 05:32:05+00:00
50545,2670856639,2019-08-07 06:42:08+00:00
50546,2670856639,2019-08-07 07:52:05+00:00
50547,2670856639,2019-08-07 12:47:03+00:00
50549,2670856639,2019-08-07 17:42:11+00:00
50572,2670856639,2019-08-08 04:32:04+00:00
50573,2670856639,2019-08-08 05:42:10+00:00
50574,2670856639,2019-08-08 09:12:19+00:00
50575,2670856639,2019-08-08 11:32:12+00:00
50577,2670856639,2019-08-08 19:02:04+00:00
50579,2670856639,2019-08-08 23:42:04+00:00
50580,2670856639,2019-08-09 02:02:04+00:00
50585,2670856639,2019-08-09 03:12:12+00:00
50587,2670856639,2019-08-09 06:02:23+00:00
50588,2670856639,2019-08-09 12:02:02+00:00
50591,2670856639,2019-08-09 17:02:02+00:00
50592,2670856639,2019-08-09 18:12:13+00:00
50593,2670856639,2019-08-10 01:12:04+00:00
50594,2670856639,2019-08-10 03:32:04+00:00
50596,2670856639,2019-08-10 05:02:04+00:00
50597,2670856639,2019-08-10 10:47:04+00:00
50599,2670856639,2019-08-10 15:47:02+00:00
51064,2670856639,2019-08-15 09:34:04+00:00
51065,2670856639,2019-08-15 10:49:10+00:00
51067,2670856639,2019-08-15 13:19:15+00:00
51068,2670856639,2019-08-15 14:34:16+00:00
51069,2670856639,2019-08-15 15:49:17+00:00
51071,2670856639,2019-08-15 17:04:14+00:00
51289,2670856639,2019-08-17 18:48:59+00:00
51291,2670856639,2019-08-17 22:24:00+00:00
51292,2670856639,2019-08-17 23:34:08+00:00
51293,2670856639,2019-08-18 00:44:00+00:00
51294,2670856639,2019-08-18 01:54:07+00:00
51295,2670856639,2019-08-18 05:24:10+00:00
51547,2670856639,2019-08-22 17:58:02+00:00
51670,2670856639,2019-08-25 07:48:04+00:00
51987,2670856639,2019-08-30 20:29:13+00:00
51988,2670856639,2019-08-30 21:39:18+00:00
51989,2670856639,2019-08-30 22:49:24+00:00
51991,2670856639,2019-08-31 01:09:17+00:00
52142,2750599726,2019-08-08 22:14:26+00:00
52143,2750599726,2019-08-09 02:54:26+00:00
52144,2750599726,2019-08-09 04:04:22+00:00
52146,2750599726,2019-08-09 06:24:19+00:00
52147,2750599726,2019-08-09 07:34:29+00:00
52148,2750599726,2019-08-09 09:54:20+00:00
52150,2750599726,2019-08-09 11:04:24+00:00
52151,2750599726,2019-08-09 17:24:25+00:00
53511,2750599726,2019-08-22 21:11:51+00:00
53512,2750599726,2019-08-23 01:51:49+00:00
53513,2750599726,2019-08-23 03:01:51+00:00
53514,2750599726,2019-08-23 04:11:51+00:00
53516,2750599726,2019-08-23 11:11:45+00:00
53517,2750599726,2019-08-23 18:11:43+00:00
53518,2750599726,2019-08-23 19:21:48+00:00
53520,2750599726,2019-08-23 23:21:43+00:00
53521,2750599726,2019-08-24 05:11:46+00:00
53523,2750599726,2019-08-24 10:21:42+00:00
53524,2750599726,2019-08-24 10:21:43+00:00
53525,2750599726,2019-08-24 11:31:42+00:00
53526,2750599726,2019-08-24 15:01:45+00:00
53527,2750599726,2019-08-24 16:11:46+00:00
53528,2750599726,2019-08-24 20:51:41+00:00
53530,2750599726,2019-08-24 23:41:39+00:00
53531,2750599726,2019-08-25 03:11:49+00:00
53532,2750599726,2019-08-25 04:21:40+00:00
53533,2750599726,2019-08-25 05:31:47+00:00
53534,2750599726,2019-08-25 06:41:37+00:00
53535,2750599726,2019-08-25 09:31:41+00:00
54080,3373827677,2019-08-07 04:15:18+00:00
54081,3373827677,2019-08-07 05:30:18+00:00
54082,3373827677,2019-08-07 06:45:18+00:00
54083,3373827677,2019-08-07 10:30:19+00:00
54085,3373827677,2019-08-07 15:15:18+00:00
54237,3373827677,2019-08-10 10:00:20+00:00
54238,3373827677,2019-08-10 12:20:20+00:00
54239,3373827677,2019-08-10 13:30:20+00:00
54240,3373827677,2019-08-10 14:45:19+00:00
54241,3373827677,2019-08-10 16:00:19+00:00
54528,3373827677,2019-08-13 05:14:47+00:00
54529,3373827677,2019-08-13 06:24:52+00:00
54531,3373827677,2019-08-13 11:04:48+00:00
54532,3373827677,2019-08-13 12:14:48+00:00
54533,3373827677,2019-08-13 13:24:48+00:00
54534,3373827677,2019-08-13 15:44:48+00:00
54535,3373827677,2019-08-13 15:44:49+00:00
54537,3373827677,2019-08-13 16:54:48+00:00
54589,3373827677,2019-08-14 07:24:49+00:00
54590,3373827677,2019-08-14 08:34:55+00:00
54591,3373827677,2019-08-14 10:54:49+00:00
54598,3373827677,2019-08-14 18:29:48+00:00
54599,3373827677,2019-08-14 20:44:49+00:00
54600,3373827677,2019-08-14 21:54:49+00:00
54606,3373827677,2019-08-15 02:34:52+00:00
54615,3373827677,2019-08-15 06:34:50+00:00
54616,3373827677,2019-08-15 10:04:50+00:00
54617,3373827677,2019-08-15 12:24:49+00:00
54618,3373827677,2019-08-15 13:34:49+00:00
54619,3373827677,2019-08-15 15:59:49+00:00
54780,3373827677,2019-08-17 08:24:50+00:00
54782,3373827677,2019-08-17 13:04:50+00:00
54783,3373827677,2019-08-17 14:14:50+00:00
54784,3373827677,2019-08-17 15:29:49+00:00
54786,3373827677,2019-08-17 17:59:49+00:00
54839,3373827677,2019-08-18 07:34:50+00:00
54840,3373827677,2019-08-18 11:04:53+00:00
54841,3373827677,2019-08-18 12:14:50+00:00
54842,3373827677,2019-08-18 16:59:57+00:00
54843,3373827677,2019-08-18 18:14:49+00:00
54845,3373827677,2019-08-18 19:34:49+00:00
54846,3373827677,2019-08-18 20:44:50+00:00
54847,3373827677,2019-08-19 01:24:51+00:00
54851,3373827677,2019-08-19 02:34:50+00:00
55115,3373827677,2019-08-21 20:26:19+00:00
55117,3373827677,2019-08-21 23:56:19+00:00
55118,3373827677,2019-08-22 01:06:19+00:00
55127,3373827677,2019-08-22 08:36:19+00:00
55128,3373827677,2019-08-22 10:56:19+00:00
55129,3373827677,2019-08-22 17:01:18+00:00
55130,3373827677,2019-08-22 18:06:18+00:00
55131,3373827677,2019-08-22 19:16:19+00:00
55133,3373827677,2019-08-23 00:16:19+00:00
55134,3373827677,2019-08-23 01:26:19+00:00
55144,3373827677,2019-08-23 21:06:19+00:00
55161,3373827677,2019-08-24 14:01:21+00:00
55162,3373827677,2019-08-24 15:16:18+00:00
55218,3373827677,2019-08-25 11:46:19+00:00
55219,3373827677,2019-08-25 12:56:19+00:00
55220,3373827677,2019-08-25 14:06:19+00:00
55223,3373827677,2019-08-25 15:16:19+00:00
55362,3373827677,2019-08-28 11:41:18+00:00
55363,3373827677,2019-08-28 14:01:18+00:00
55364,3373827677,2019-08-28 15:16:17+00:00
55366,3373827677,2019-08-28 19:01:18+00:00
55368,3373827677,2019-08-28 20:11:20+00:00
55370,3373827677,2019-08-28 21:21:18+00:00
55675,3709008148,2019-08-08 00:50:14+00:00
55677,3709008148,2019-08-08 10:35:13+00:00
55678,3709008148,2019-08-08 15:35:13+00:00
56158,3709008148,2019-08-16 00:28:17+00:00
56159,3709008148,2019-08-16 01:43:17+00:00
56160,3709008148,2019-08-16 02:58:17+00:00
56161,3709008148,2019-08-16 04:13:17+00:00
56162,3709008148,2019-08-16 05:28:17+00:00
56163,3709008148,2019-08-16 06:43:17+00:00
56164,3709008148,2019-08-16 07:58:17+00:00
56165,3709008148,2019-08-16 09:13:17+00:00
56166,3709008148,2019-08-16 10:28:17+00:00
56167,3709008148,2019-08-16 11:43:17+00:00
56344,3709008148,2019-08-18 13:58:15+00:00
