,device,when_captured
4763,154534971,2019-10-06 14:39:48+00:00
4764,154534971,2019-10-06 17:39:52+00:00
4765,154534971,2019-10-06 18:39:48+00:00
4766,154534971,2019-10-06 20:39:48+00:00
4767,154534971,2019-10-06 21:39:48+00:00
4768,154534971,2019-10-07 00:39:48+00:00
4769,154534971,2019-10-07 01:39:51+00:00
4770,154534971,2019-10-07 02:39:48+00:00
4771,154534971,2019-10-07 03:39:48+00:00
4772,154534971,2019-10-07 04:39:48+00:00
4773,154534971,2019-10-07 05:39:48+00:00
4774,154534971,2019-10-07 06:39:48+00:00
4775,154534971,2019-10-07 09:39:48+00:00
4776,154534971,2019-10-07 10:39:50+00:00
4777,154534971,2019-10-07 11:39:47+00:00
4778,154534971,2019-10-07 13:39:47+00:00
4779,154534971,2019-10-07 17:39:47+00:00
4781,154534971,2019-10-09 09:49:46+00:00
4782,154534971,2019-10-09 11:49:45+00:00
4783,154534971,2019-10-09 14:49:46+00:00
4784,154534971,2019-10-09 20:12:42+00:00
4786,154534971,2019-10-10 08:42:41+00:00
4787,154534971,2019-10-10 10:42:41+00:00
4789,154534971,2019-10-11 06:52:27+00:00
4791,154534971,2019-10-11 08:32:39+00:00
4792,154534971,2019-10-11 10:32:39+00:00
4793,154534971,2019-10-11 16:54:43+00:00
4795,154534971,2019-10-11 22:02:40+00:00
4796,154534971,2019-10-11 23:02:38+00:00
4797,154534971,2019-10-12 00:02:39+00:00
4799,154534971,2019-10-12 01:02:38+00:00
4800,154534971,2019-10-12 02:02:39+00:00
4801,154534971,2019-10-12 03:02:37+00:00
4802,154534971,2019-10-12 04:02:38+00:00
4803,154534971,2019-10-12 05:02:37+00:00
4804,154534971,2019-10-12 06:02:39+00:00
4805,154534971,2019-10-12 07:02:37+00:00
4818,154534971,2019-10-12 07:32:38+00:00
4819,154534971,2019-10-12 08:32:38+00:00
4820,154534971,2019-10-12 09:32:37+00:00
4821,154534971,2019-10-12 10:32:38+00:00
4822,154534971,2019-10-13 21:42:25+00:00
4824,154534971,2019-10-13 22:42:39+00:00
4825,154534971,2019-10-13 23:42:42+00:00
4826,154534971,2019-10-14 00:42:42+00:00
4827,154534971,2019-10-14 01:42:42+00:00
4828,154534971,2019-10-14 03:42:32+00:00
4829,154534971,2019-10-14 05:42:42+00:00
4830,154534971,2019-10-14 07:42:42+00:00
4831,154534971,2019-10-14 09:42:41+00:00
4835,154534971,2019-10-14 12:42:38+00:00
4836,154534971,2019-10-14 14:42:38+00:00
4837,154534971,2019-10-14 17:42:38+00:00
4838,154534971,2019-10-14 18:42:38+00:00
4839,154534971,2019-10-14 19:42:38+00:00
4840,154534971,2019-10-14 20:42:38+00:00
4841,154534971,2019-10-14 21:42:38+00:00
4842,154534971,2019-10-14 22:42:38+00:00
4843,154534971,2019-10-15 00:42:38+00:00
4844,154534971,2019-10-15 01:42:38+00:00
4845,154534971,2019-10-15 02:42:37+00:00
4846,154534971,2019-10-15 03:42:38+00:00
4847,154534971,2019-10-15 05:42:41+00:00
4848,154534971,2019-10-15 09:42:38+00:00
4849,154534971,2019-10-16 04:02:25+00:00
4852,154534971,2019-10-16 05:02:37+00:00
4853,154534971,2019-10-16 06:02:40+00:00
4854,154534971,2019-10-16 07:02:40+00:00
4855,154534971,2019-10-16 08:02:40+00:00
4856,154534971,2019-10-16 09:02:22+00:00
4857,154534971,2019-10-16 10:02:38+00:00
4858,154534971,2019-10-16 11:02:40+00:00
4859,154534971,2019-10-16 12:02:37+00:00
4860,154534971,2019-10-16 13:02:37+00:00
4861,154534971,2019-10-16 14:02:37+00:00
4862,154534971,2019-10-16 16:02:36+00:00
4865,154534971,2019-10-16 17:02:40+00:00
4866,154534971,2019-10-16 18:02:40+00:00
4867,154534971,2019-10-16 19:02:37+00:00
4868,154534971,2019-10-16 20:02:35+00:00
4869,154534971,2019-10-16 21:02:36+00:00
4870,154534971,2019-10-16 22:02:40+00:00
4871,154534971,2019-10-16 23:02:36+00:00
4872,154534971,2019-10-17 00:02:36+00:00
4873,154534971,2019-10-17 03:02:36+00:00
4874,154534971,2019-10-17 04:02:35+00:00
4876,154534971,2019-10-17 06:02:36+00:00
4877,154534971,2019-10-17 07:02:34+00:00
4878,154534971,2019-10-17 09:02:34+00:00
4879,154534971,2019-10-17 10:02:36+00:00
4880,154534971,2019-10-17 11:02:36+00:00
4881,154534971,2019-10-17 12:02:35+00:00
4882,154534971,2019-10-17 13:02:36+00:00
4883,154534971,2019-10-17 14:02:36+00:00
6578,374304606,2019-10-06 12:57:22+00:00
6580,374304606,2019-10-06 19:12:29+00:00
6581,374304606,2019-10-06 20:27:28+00:00
6582,374304606,2019-10-06 21:42:25+00:00
6583,374304606,2019-10-06 22:57:25+00:00
6585,374304606,2019-10-06 23:57:25+00:00
6757,374304606,2019-10-09 01:41:41+00:00
6758,374304606,2019-10-09 02:51:45+00:00
6759,374304606,2019-10-09 04:01:39+00:00
6760,374304606,2019-10-09 08:41:39+00:00
6761,374304606,2019-10-09 09:51:35+00:00
6762,374304606,2019-10-09 11:01:45+00:00
6764,374304606,2019-10-09 12:41:38+00:00
8983,405806341,2019-10-03 02:16:20+00:00
8984,405806341,2019-10-03 04:46:21+00:00
21685,872300871,2019-10-10 01:24:26+00:00
21686,872300871,2019-10-10 05:09:26+00:00
21688,872300871,2019-10-10 19:09:26+00:00
21689,872300871,2019-10-10 20:24:26+00:00
21690,872300871,2019-10-10 21:39:26+00:00
21692,872300871,2019-10-11 01:09:26+00:00
21693,872300871,2019-10-11 02:24:26+00:00
21694,872300871,2019-10-11 07:24:26+00:00
21695,872300871,2019-10-11 08:39:29+00:00
21696,872300871,2019-10-11 11:10:58+00:00
21698,872300871,2019-10-11 13:24:32+00:00
21699,872300871,2019-10-11 20:24:26+00:00
22307,872300871,2019-10-31 04:17:28+00:00
22308,872300871,2019-10-31 05:32:28+00:00
22309,872300871,2019-10-31 06:47:28+00:00
22310,872300871,2019-10-31 08:02:28+00:00
22311,872300871,2019-10-31 09:17:28+00:00
22312,872300871,2019-10-31 11:47:28+00:00
22313,872300871,2019-10-31 13:02:28+00:00
22315,872300871,2019-10-31 15:17:28+00:00
22316,872300871,2019-10-31 16:32:29+00:00
22317,872300871,2019-10-31 17:47:29+00:00
22318,872300871,2019-10-31 20:17:28+00:00
22319,872300871,2019-10-31 21:32:29+00:00
22607,974587752,2019-10-04 11:51:47+00:00
22608,974587752,2019-10-04 13:01:48+00:00
22609,974587752,2019-10-04 14:11:48+00:00
22610,974587752,2019-10-04 16:31:49+00:00
22611,974587752,2019-10-04 17:36:47+00:00
22612,974587752,2019-10-04 20:06:46+00:00
22613,974587752,2019-10-04 21:21:46+00:00
22615,974587752,2019-10-04 22:51:46+00:00
22616,974587752,2019-10-05 00:01:47+00:00
22617,974587752,2019-10-05 01:11:47+00:00
22618,974587752,2019-10-05 02:21:47+00:00
22619,974587752,2019-10-05 03:31:48+00:00
22620,974587752,2019-10-05 04:41:47+00:00
22621,974587752,2019-10-05 05:51:48+00:00
22622,974587752,2019-10-05 08:11:48+00:00
22623,974587752,2019-10-05 09:21:49+00:00
22625,974587752,2019-10-05 10:51:47+00:00
22626,974587752,2019-10-05 13:11:47+00:00
22627,974587752,2019-10-05 14:21:48+00:00
22628,974587752,2019-10-05 15:31:47+00:00
22629,974587752,2019-10-05 16:41:47+00:00
22630,974587752,2019-10-05 19:01:47+00:00
22631,974587752,2019-10-05 20:11:48+00:00
22632,974587752,2019-10-05 21:21:46+00:00
22898,974587752,2019-10-09 12:21:43+00:00
22899,974587752,2019-10-09 13:31:44+00:00
22900,974587752,2019-10-09 17:01:43+00:00
22901,974587752,2019-10-09 18:11:43+00:00
22902,974587752,2019-10-09 21:51:42+00:00
22904,974587752,2019-10-10 02:51:54+00:00
22905,974587752,2019-10-10 04:01:48+00:00
22907,974587752,2019-10-10 09:51:42+00:00
22908,974587752,2019-10-10 11:02:06+00:00
22910,974587752,2019-10-10 15:01:42+00:00
22911,974587752,2019-10-10 17:21:42+00:00
22913,974587752,2019-10-10 23:56:55+00:00
22914,974587752,2019-10-11 03:41:54+00:00
23653,1045649384,2019-10-05 02:00:27+00:00
25542,1045649384,2019-10-25 22:26:13+00:00
25544,1045649384,2019-10-25 23:41:07+00:00
25545,1045649384,2019-10-26 00:56:22+00:00
25955,1045649384,2019-10-30 11:56:26+00:00
26705,1094924990,2019-10-11 09:32:48+00:00
26706,1094924990,2019-10-11 15:47:48+00:00
26708,1094924990,2019-10-11 18:32:54+00:00
26709,1094924990,2019-10-11 19:47:48+00:00
26710,1094924990,2019-10-11 22:17:48+00:00
26711,1094924990,2019-10-11 23:32:48+00:00
26712,1094924990,2019-10-12 00:47:54+00:00
26713,1094924990,2019-10-12 02:02:48+00:00
26714,1094924990,2019-10-12 03:22:44+00:00
26715,1094924990,2019-10-12 04:32:49+00:00
26717,1094924990,2019-10-12 05:32:48+00:00
27778,1094924990,2019-10-25 11:29:01+00:00
27779,1094924990,2019-10-25 12:44:01+00:00
27780,1094924990,2019-10-25 14:01:04+00:00
27781,1094924990,2019-10-25 15:14:08+00:00
27782,1094924990,2019-10-25 16:29:01+00:00
27784,1094924990,2019-10-25 19:14:01+00:00
27785,1094924990,2019-10-25 20:29:07+00:00
27786,1094924990,2019-10-25 22:59:01+00:00
27787,1094924990,2019-10-26 00:14:00+00:00
27788,1094924990,2019-10-26 02:44:07+00:00
27790,1094924990,2019-10-26 07:29:01+00:00
27791,1094924990,2019-10-26 12:29:00+00:00
27792,1094924990,2019-10-26 13:44:00+00:00
27793,1094924990,2019-10-26 18:29:00+00:00
30742,1162749983,2019-10-26 06:11:55+00:00
30743,1162749983,2019-10-26 08:31:55+00:00
30744,1162749983,2019-10-26 09:41:55+00:00
30745,1162749983,2019-10-26 10:51:55+00:00
30746,1162749983,2019-10-26 12:01:54+00:00
30747,1162749983,2019-10-26 14:21:54+00:00
30748,1162749983,2019-10-26 15:31:53+00:00
30750,1162749983,2019-10-26 20:11:52+00:00
30751,1162749983,2019-10-26 21:21:52+00:00
30752,1162749983,2019-10-26 22:31:52+00:00
30753,1162749983,2019-10-26 23:41:51+00:00
30754,1162749983,2019-10-27 00:51:51+00:00
30755,1162749983,2019-10-27 02:01:50+00:00
30756,1162749983,2019-10-27 03:11:51+00:00
30757,1162749983,2019-10-27 04:21:51+00:00
30759,1162749983,2019-10-27 09:31:50+00:00
30760,1162749983,2019-10-27 15:21:48+00:00
30761,1162749983,2019-10-27 15:21:49+00:00
30762,1162749983,2019-10-27 16:31:48+00:00
30764,1162749983,2019-10-27 19:21:47+00:00
30765,1162749983,2019-10-27 19:21:48+00:00
30766,1162749983,2019-10-27 20:31:47+00:00
30767,1162749983,2019-10-27 22:51:46+00:00
30768,1162749983,2019-10-28 00:01:46+00:00
30771,1162749983,2019-10-28 04:05:24+00:00
30772,1162749983,2019-10-28 07:35:23+00:00
30773,1162749983,2019-10-28 11:05:22+00:00
30774,1162749983,2019-10-28 12:15:22+00:00
30775,1162749983,2019-10-28 14:35:22+00:00
31754,1660294046,2019-10-03 01:57:15+00:00
31755,1660294046,2019-10-03 03:12:12+00:00
31756,1660294046,2019-10-03 04:27:07+00:00
31777,1759788014,2019-10-03 02:23:11+00:00
31821,1875225345,2019-10-01 13:33:13+00:00
31822,1875225345,2019-10-01 14:43:13+00:00
31823,1875225345,2019-10-01 15:53:14+00:00
31824,1875225345,2019-10-01 19:23:13+00:00
31825,1875225345,2019-10-01 20:28:13+00:00
31826,1875225345,2019-10-01 22:58:12+00:00
32388,1875225345,2019-10-09 14:43:24+00:00
32389,1875225345,2019-10-09 15:53:24+00:00
32390,1875225345,2019-10-09 20:43:24+00:00
32391,1875225345,2019-10-09 23:13:24+00:00
32392,1875225345,2019-10-10 00:28:25+00:00
32393,1875225345,2019-10-10 01:33:24+00:00
32409,1875225345,2019-10-10 14:53:25+00:00
32410,1875225345,2019-10-10 17:13:26+00:00
32411,1875225345,2019-10-10 20:43:24+00:00
32413,1875225345,2019-10-11 09:13:23+00:00
32415,1875225345,2019-10-11 16:28:24+00:00
32416,1875225345,2019-10-11 21:28:24+00:00
32417,1875225345,2019-10-11 22:43:23+00:00
32418,1875225345,2019-10-11 23:58:24+00:00
32419,1875225345,2019-10-12 01:13:23+00:00
32421,1875225345,2019-10-12 02:13:23+00:00
34175,1875225345,2019-10-31 19:24:46+00:00
34176,1875225345,2019-10-31 20:39:46+00:00
34177,1875225345,2019-10-31 21:54:46+00:00
34178,1875225345,2019-10-31 23:09:46+00:00
34651,2152053642,2019-10-10 16:43:03+00:00
34653,2152053642,2019-10-11 17:03:52+00:00
34670,2152053642,2019-10-15 17:09:31+00:00
34671,2152053642,2019-10-15 18:24:29+00:00
34672,2152053642,2019-10-15 19:39:31+00:00
34673,2152053642,2019-10-15 20:54:29+00:00
34740,2152053642,2019-10-27 17:02:32+00:00
34741,2152053642,2019-10-27 19:32:32+00:00
34742,2152053642,2019-10-27 20:47:34+00:00
34743,2152053642,2019-10-27 22:02:31+00:00
34744,2152053642,2019-10-28 00:32:31+00:00
35406,2299238163,2019-10-10 03:54:30+00:00
35407,2299238163,2019-10-10 05:09:30+00:00
35408,2299238163,2019-10-10 10:09:30+00:00
35409,2299238163,2019-10-10 13:54:29+00:00
35411,2299238163,2019-10-10 16:09:29+00:00
35412,2299238163,2019-10-10 19:54:29+00:00
35413,2299238163,2019-10-10 22:24:29+00:00
35414,2299238163,2019-10-11 00:54:29+00:00
35416,2299238163,2019-10-11 06:54:29+00:00
35417,2299238163,2019-10-11 09:24:29+00:00
35418,2299238163,2019-10-11 14:24:29+00:00
35419,2299238163,2019-10-11 15:24:29+00:00
35708,2299238163,2019-10-15 04:25:38+00:00
35709,2299238163,2019-10-15 06:55:38+00:00
35710,2299238163,2019-10-15 08:10:38+00:00
35711,2299238163,2019-10-15 09:25:38+00:00
35713,2299238163,2019-10-15 10:40:38+00:00
35730,2299238163,2019-10-15 16:40:37+00:00
35731,2299238163,2019-10-15 17:55:38+00:00
35732,2299238163,2019-10-15 19:10:37+00:00
35733,2299238163,2019-10-15 20:25:38+00:00
35734,2299238163,2019-10-15 22:55:38+00:00
35735,2299238163,2019-10-16 00:10:37+00:00
35736,2299238163,2019-10-16 01:25:38+00:00
35737,2299238163,2019-10-16 03:40:37+00:00
36598,2299238163,2019-10-26 03:57:52+00:00
36599,2299238163,2019-10-26 05:12:53+00:00
36600,2299238163,2019-10-26 07:42:53+00:00
36601,2299238163,2019-10-26 08:57:53+00:00
36602,2299238163,2019-10-26 10:12:53+00:00
36603,2299238163,2019-10-26 11:27:53+00:00
36605,2299238163,2019-10-26 16:42:52+00:00
36606,2299238163,2019-10-26 17:57:53+00:00
36607,2299238163,2019-10-26 19:12:52+00:00
36608,2299238163,2019-10-26 20:27:53+00:00
36609,2299238163,2019-10-26 21:42:52+00:00
36613,2299238163,2019-10-26 22:57:53+00:00
36850,2299238163,2019-10-30 18:42:52+00:00
36851,2299238163,2019-10-30 19:57:49+00:00
36852,2299238163,2019-10-30 21:12:49+00:00
36853,2299238163,2019-10-30 22:27:49+00:00
36855,2299238163,2019-10-31 00:57:49+00:00
37250,2651380949,2019-10-04 08:54:57+00:00
37251,2651380949,2019-10-04 10:04:57+00:00
37252,2651380949,2019-10-04 11:14:57+00:00
37253,2651380949,2019-10-04 14:44:56+00:00
37254,2651380949,2019-10-04 18:14:55+00:00
37255,2651380949,2019-10-04 19:24:55+00:00
37256,2651380949,2019-10-04 19:54:51+00:00
38465,2651380949,2019-10-17 10:07:21+00:00
38466,2651380949,2019-10-17 11:17:16+00:00
38467,2651380949,2019-10-17 12:27:21+00:00
38468,2651380949,2019-10-17 13:37:20+00:00
38469,2651380949,2019-10-17 15:57:20+00:00
38470,2651380949,2019-10-17 17:07:19+00:00
38471,2651380949,2019-10-17 19:27:19+00:00
38472,2651380949,2019-10-17 20:37:15+00:00
40119,2670856639,2019-10-01 02:11:39+00:00
40120,2670856639,2019-10-01 05:42:24+00:00
40121,2670856639,2019-10-01 06:51:50+00:00
40122,2670856639,2019-10-01 08:01:37+00:00
40123,2670856639,2019-10-01 09:16:46+00:00
40124,2670856639,2019-10-01 10:31:29+00:00
40223,2670856639,2019-10-02 12:31:29+00:00
40224,2670856639,2019-10-02 13:46:29+00:00
40225,2670856639,2019-10-02 15:01:30+00:00
40226,2670856639,2019-10-02 17:31:29+00:00
40227,2670856639,2019-10-02 18:46:29+00:00
40228,2670856639,2019-10-02 20:01:35+00:00
40229,2670856639,2019-10-02 21:16:29+00:00
40231,2670856639,2019-10-02 23:31:47+00:00
40374,2670856639,2019-10-05 01:46:29+00:00
40375,2670856639,2019-10-05 03:01:29+00:00
40376,2670856639,2019-10-05 04:16:28+00:00
40377,2670856639,2019-10-05 09:16:28+00:00
40378,2670856639,2019-10-05 10:31:34+00:00
40379,2670856639,2019-10-05 11:46:37+00:00
40380,2670856639,2019-10-05 11:46:38+00:00
40382,2670856639,2019-10-05 14:16:28+00:00
40384,2670856639,2019-10-05 15:31:29+00:00
40482,2670856639,2019-10-07 03:01:47+00:00
40483,2670856639,2019-10-07 05:31:36+00:00
40606,2670856639,2019-10-09 13:37:40+00:00
40607,2670856639,2019-10-09 17:22:54+00:00
40608,2670856639,2019-10-09 19:52:40+00:00
40609,2670856639,2019-10-09 22:22:39+00:00
40613,2670856639,2019-10-09 23:37:40+00:00
40615,2670856639,2019-10-10 03:07:48+00:00
40616,2670856639,2019-10-10 04:22:39+00:00
40617,2670856639,2019-10-10 06:52:39+00:00
40619,2670856639,2019-10-10 14:07:39+00:00
40620,2670856639,2019-10-10 15:22:39+00:00
40621,2670856639,2019-10-10 16:37:39+00:00
40622,2670856639,2019-10-10 17:52:39+00:00
40623,2670856639,2019-10-10 22:52:39+00:00
40625,2670856639,2019-10-11 03:37:41+00:00
40626,2670856639,2019-10-11 04:52:39+00:00
40628,2670856639,2019-10-11 14:37:47+00:00
40629,2670856639,2019-10-11 17:07:49+00:00
40630,2670856639,2019-10-11 22:07:39+00:00
40631,2670856639,2019-10-11 23:22:40+00:00
40632,2670856639,2019-10-12 00:37:40+00:00
41810,2670856639,2019-10-25 16:19:01+00:00
41811,2670856639,2019-10-25 17:34:00+00:00
41812,2670856639,2019-10-25 17:34:01+00:00
41813,2670856639,2019-10-25 20:04:02+00:00
41814,2670856639,2019-10-26 01:04:01+00:00
41815,2670856639,2019-10-26 02:19:02+00:00
41817,2670856639,2019-10-26 04:34:00+00:00
41818,2670856639,2019-10-26 05:49:01+00:00
41819,2670856639,2019-10-26 07:04:00+00:00
44772,2750599726,2019-10-25 08:26:21+00:00
44773,2750599726,2019-10-25 09:36:18+00:00
44774,2750599726,2019-10-25 11:56:18+00:00
44775,2750599726,2019-10-25 13:06:21+00:00
44776,2750599726,2019-10-25 16:36:17+00:00
44777,2750599726,2019-10-25 17:46:20+00:00
45702,3373827677,2019-10-05 04:07:46+00:00
45703,3373827677,2019-10-05 05:17:46+00:00
45704,3373827677,2019-10-05 05:17:47+00:00
45705,3373827677,2019-10-05 06:27:47+00:00
45706,3373827677,2019-10-05 08:47:46+00:00
45707,3373827677,2019-10-05 09:57:46+00:00
45708,3373827677,2019-10-05 11:12:46+00:00
45709,3373827677,2019-10-05 12:27:45+00:00
45710,3373827677,2019-10-05 13:42:46+00:00
57372,3768313999,2019-10-02 15:20:58+00:00
57373,3768313999,2019-10-02 18:50:58+00:00
57374,3768313999,2019-10-02 20:01:04+00:00
57420,3768313999,2019-10-03 10:50:57+00:00
57421,3768313999,2019-10-03 12:01:03+00:00
57422,3768313999,2019-10-03 13:10:57+00:00
57423,3768313999,2019-10-03 14:20:57+00:00
57424,3768313999,2019-10-03 15:30:57+00:00
57425,3768313999,2019-10-03 17:51:03+00:00
57426,3768313999,2019-10-03 20:10:57+00:00
57427,3768313999,2019-10-03 21:50:57+00:00
57818,3768313999,2019-10-09 14:59:01+00:00
57819,3768313999,2019-10-09 17:29:00+00:00
57820,3768313999,2019-10-09 21:14:02+00:00
57863,3768313999,2019-10-11 12:13:59+00:00
57864,3768313999,2019-10-11 19:43:58+00:00
57865,3768313999,2019-10-11 22:13:58+00:00
57866,3768313999,2019-10-11 23:13:58+00:00
58165,3768313999,2019-10-15 10:59:06+00:00
58166,3768313999,2019-10-15 13:29:06+00:00
58167,3768313999,2019-10-15 15:59:12+00:00
58168,3768313999,2019-10-15 17:14:06+00:00
58169,3768313999,2019-10-15 18:29:06+00:00
58170,3768313999,2019-10-15 19:44:05+00:00
58171,3768313999,2019-10-15 22:14:14+00:00
59423,3768313999,2019-10-29 15:04:18+00:00
59424,3768313999,2019-10-29 16:19:12+00:00
59425,3768313999,2019-10-29 18:49:12+00:00
59426,3768313999,2019-10-29 20:04:12+00:00
59427,3768313999,2019-10-29 22:34:12+00:00
59807,3856112813,2019-10-02 23:14:22+00:00
59808,3856112813,2019-10-03 00:24:19+00:00
59809,3856112813,2019-10-03 01:34:22+00:00
59810,3856112813,2019-10-03 05:04:19+00:00
59811,3856112813,2019-10-03 08:34:23+00:00
59812,3856112813,2019-10-03 09:44:19+00:00
59814,3856112813,2019-10-03 10:54:22+00:00
60277,3856112813,2019-10-08 14:59:13+00:00
60278,3856112813,2019-10-08 16:14:16+00:00
60279,3856112813,2019-10-08 18:44:17+00:00
60280,3856112813,2019-10-08 19:59:13+00:00
60281,3856112813,2019-10-08 22:29:16+00:00
60282,3856112813,2019-10-08 22:29:17+00:00
60283,3856112813,2019-10-08 23:44:17+00:00
60284,3856112813,2019-10-09 00:44:13+00:00
60314,3856112813,2019-10-10 00:54:39+00:00
60315,3856112813,2019-10-10 03:14:44+00:00
