,device,when_captured
13400,872300871,2020-04-10 20:37:14+00:00
13411,872300871,2020-04-10 23:01:10+00:00
13418,872300871,2020-04-11 00:36:50+00:00
13425,872300871,2020-04-11 02:08:45+00:00
13428,872300871,2020-04-11 02:31:04+00:00
13492,872300871,2020-04-12 03:14:28+00:00
13508,872300871,2020-04-12 07:05:57+00:00
13515,872300871,2020-04-12 08:13:02+00:00
13520,872300871,2020-04-12 09:14:03+00:00
14016,872300871,2020-04-17 12:45:27+00:00
14535,1045649384,2020-04-01 20:39:15+00:00
14584,1045649384,2020-04-02 21:11:57+00:00
14587,1045649384,2020-04-03 00:42:17+00:00
14597,1045649384,2020-04-03 09:22:05+00:00
14644,1045649384,2020-04-05 05:55:50+00:00
14738,1045649384,2020-04-07 09:08:57+00:00
14758,1045649384,2020-04-07 17:29:20+00:00
15458,1094924990,2020-04-01 04:11:01+00:00
15459,1094924990,2020-04-01 06:39:43+00:00
15465,1094924990,2020-04-01 12:39:47+00:00
15481,1094924990,2020-04-01 20:57:31+00:00
15702,1094924990,2020-04-07 15:59:19+00:00
15709,1094924990,2020-04-07 19:36:55+00:00
15719,1094924990,2020-04-08 01:27:57+00:00
15730,1094924990,2020-04-08 09:34:49+00:00
16041,1094924990,2020-04-15 12:51:25+00:00
16050,1094924990,2020-04-15 22:36:25+00:00
16055,1094924990,2020-04-16 00:39:33+00:00
16732,1162749983,2020-04-02 14:10:44+00:00
16733,1162749983,2020-04-02 14:40:43+00:00
16748,1162749983,2020-04-02 16:48:07+00:00
16757,1162749983,2020-04-02 18:03:36+00:00
16759,1162749983,2020-04-02 18:23:10+00:00
16760,1162749983,2020-04-02 19:20:42+00:00
16782,1162749983,2020-04-03 00:00:41+00:00
19908,1238569003,2020-04-06 07:29:39+00:00
19914,1238569003,2020-04-06 08:39:39+00:00
19917,1238569003,2020-04-06 09:53:04+00:00
19918,1238569003,2020-04-06 10:20:07+00:00
19919,1238569003,2020-04-06 11:35:07+00:00
19920,1238569003,2020-04-06 11:35:08+00:00
19921,1238569003,2020-04-06 12:50:07+00:00
19922,1238569003,2020-04-06 14:05:07+00:00
19923,1238569003,2020-04-06 15:20:07+00:00
19924,1238569003,2020-04-06 16:35:07+00:00
19925,1238569003,2020-04-06 17:50:10+00:00
19926,1238569003,2020-04-06 19:05:07+00:00
19938,1238569003,2020-04-06 21:39:37+00:00
19945,1238569003,2020-04-06 23:19:13+00:00
19951,1238569003,2020-04-07 01:05:53+00:00
19952,1238569003,2020-04-07 01:35:07+00:00
19960,1238569003,2020-04-07 05:05:09+00:00
19969,1238569003,2020-04-07 07:25:08+00:00
19971,1238569003,2020-04-07 08:38:00+00:00
19984,1238569003,2020-04-07 10:35:37+00:00
19987,1238569003,2020-04-07 12:07:59+00:00
19990,1238569003,2020-04-07 13:39:38+00:00
20000,1238569003,2020-04-07 15:14:16+00:00
20008,1238569003,2020-04-07 17:04:35+00:00
20611,1238569003,2020-04-13 08:48:45+00:00
20617,1238569003,2020-04-13 10:01:57+00:00
20621,1238569003,2020-04-13 10:45:49+00:00
20626,1238569003,2020-04-13 11:46:47+00:00
20632,1238569003,2020-04-13 13:00:54+00:00
20637,1238569003,2020-04-13 14:10:14+00:00
21389,1344890106,2020-04-01 01:35:44+00:00
21397,1344890106,2020-04-01 03:21:41+00:00
21404,1344890106,2020-04-01 05:12:57+00:00
21405,1344890106,2020-04-01 05:57:43+00:00
21420,1344890106,2020-04-01 09:17:38+00:00
21426,1344890106,2020-04-01 10:42:22+00:00
21437,1344890106,2020-04-01 12:59:41+00:00
21443,1344890106,2020-04-01 14:21:41+00:00
21453,1344890106,2020-04-01 16:32:23+00:00
21818,1344890106,2020-04-06 07:40:31+00:00
21824,1344890106,2020-04-06 08:56:49+00:00
21831,1344890106,2020-04-06 10:27:27+00:00
21836,1344890106,2020-04-06 11:28:20+00:00
21840,1344890106,2020-04-06 13:14:30+00:00
21846,1344890106,2020-04-06 15:44:30+00:00
21847,1344890106,2020-04-06 16:59:30+00:00
21848,1344890106,2020-04-06 18:14:29+00:00
21853,1344890106,2020-04-06 19:05:54+00:00
21860,1344890106,2020-04-06 20:31:21+00:00
21868,1344890106,2020-04-06 22:28:41+00:00
21876,1344890106,2020-04-07 00:05:37+00:00
21884,1344890106,2020-04-07 01:51:50+00:00
21890,1344890106,2020-04-07 03:04:18+00:00
21892,1344890106,2020-04-07 04:29:28+00:00
21903,1344890106,2020-04-07 06:51:50+00:00
21911,1344890106,2020-04-07 08:29:34+00:00
21915,1344890106,2020-04-07 10:20:06+00:00
21917,1344890106,2020-04-07 12:06:15+00:00
21922,1344890106,2020-04-07 13:34:55+00:00
21923,1344890106,2020-04-07 15:27:07+00:00
21934,1344890106,2020-04-07 19:29:31+00:00
21935,1344890106,2020-04-07 20:21:49+00:00
21941,1344890106,2020-04-07 23:59:24+00:00
21942,1344890106,2020-04-08 01:14:32+00:00
21943,1344890106,2020-04-08 02:29:32+00:00
21944,1344890106,2020-04-08 03:44:32+00:00
22147,1344890106,2020-04-10 11:59:21+00:00
22148,1344890106,2020-04-10 13:14:21+00:00
22149,1344890106,2020-04-10 14:29:21+00:00
22160,1344890106,2020-04-10 18:14:20+00:00
22161,1344890106,2020-04-10 19:29:20+00:00
22179,1344890106,2020-04-10 23:38:10+00:00
22183,1344890106,2020-04-11 00:37:35+00:00
22184,1344890106,2020-04-11 01:29:19+00:00
22185,1344890106,2020-04-11 02:44:19+00:00
22201,1344890106,2020-04-11 07:44:18+00:00
22215,1344890106,2020-04-11 10:45:08+00:00
22222,1344890106,2020-04-11 12:17:15+00:00
22228,1344890106,2020-04-11 13:31:07+00:00
22230,1344890106,2020-04-11 14:59:16+00:00
22231,1344890106,2020-04-11 16:14:16+00:00
22262,1344890106,2020-04-12 00:44:15+00:00
22263,1344890106,2020-04-12 01:59:14+00:00
22269,1344890106,2020-04-12 04:29:14+00:00
22275,1344890106,2020-04-12 06:59:13+00:00
22355,1344890106,2020-04-13 15:11:52+00:00
22361,1344890106,2020-04-13 16:32:11+00:00
22362,1344890106,2020-04-13 17:19:28+00:00
22363,1344890106,2020-04-13 18:34:26+00:00
22367,1344890106,2020-04-13 19:10:55+00:00
22374,1344890106,2020-04-13 20:34:24+00:00
22381,1344890106,2020-04-13 22:02:15+00:00
22388,1344890106,2020-04-13 23:21:55+00:00
22396,1344890106,2020-04-14 01:10:13+00:00
22403,1344890106,2020-04-14 02:41:51+00:00
22410,1344890106,2020-04-14 04:13:35+00:00
22418,1344890106,2020-04-14 05:51:46+00:00
22425,1344890106,2020-04-14 07:28:42+00:00
22426,1344890106,2020-04-14 08:18:37+00:00
22427,1344890106,2020-04-14 09:39:42+00:00
22428,1344890106,2020-04-14 10:57:00+00:00
22429,1344890106,2020-04-14 12:07:00+00:00
22430,1344890106,2020-04-14 13:29:16+00:00
22431,1344890106,2020-04-14 14:45:53+00:00
22432,1344890106,2020-04-14 16:00:53+00:00
22433,1344890106,2020-04-14 17:15:53+00:00
22434,1344890106,2020-04-14 18:38:51+00:00
22437,1344890106,2020-04-14 19:21:25+00:00
22877,1344890106,2020-04-19 08:38:45+00:00
22880,1344890106,2020-04-19 09:42:35+00:00
23090,1875225345,2020-04-01 02:06:40+00:00
23094,1875225345,2020-04-01 03:55:39+00:00
23095,1875225345,2020-04-01 04:01:40+00:00
23157,1875225345,2020-04-02 03:46:40+00:00
23158,1875225345,2020-04-02 05:01:40+00:00
23159,1875225345,2020-04-02 06:16:51+00:00
23161,1875225345,2020-04-02 07:16:40+00:00
23283,1875225345,2020-04-04 17:01:41+00:00
23284,1875225345,2020-04-04 21:46:42+00:00
23285,1875225345,2020-04-05 02:46:43+00:00
23286,1875225345,2020-04-05 04:01:41+00:00
23331,1875225345,2020-04-05 20:01:42+00:00
23333,1875225345,2020-04-05 21:01:41+00:00
23340,1875225345,2020-04-05 22:27:21+00:00
23341,1875225345,2020-04-05 23:42:21+00:00
23342,1875225345,2020-04-06 00:58:58+00:00
23351,1875225345,2020-04-06 02:56:04+00:00
23359,1875225345,2020-04-06 04:42:20+00:00
23365,1875225345,2020-04-06 05:58:58+00:00
23372,1875225345,2020-04-06 07:24:10+00:00
23413,1875225345,2020-04-06 17:14:20+00:00
23420,1875225345,2020-04-06 18:41:49+00:00
23465,1875225345,2020-04-07 11:01:46+00:00
23466,1875225345,2020-04-07 12:16:42+00:00
23481,1875225345,2020-04-07 17:05:49+00:00
23487,1875225345,2020-04-07 23:36:56+00:00
23488,1875225345,2020-04-08 00:52:08+00:00
23489,1875225345,2020-04-08 02:07:04+00:00
23490,1875225345,2020-04-08 03:22:14+00:00
23494,1875225345,2020-04-08 04:37:04+00:00
23587,1875225345,2020-04-10 09:36:56+00:00
23609,1875225345,2020-04-10 14:39:17+00:00
23616,1875225345,2020-04-10 16:12:01+00:00
23621,1875225345,2020-04-10 17:48:47+00:00
23624,1875225345,2020-04-10 19:01:54+00:00
23630,1875225345,2020-04-10 20:08:48+00:00
23634,1875225345,2020-04-10 21:19:11+00:00
23636,1875225345,2020-04-10 22:20:34+00:00
23637,1875225345,2020-04-10 23:38:48+00:00
23638,1875225345,2020-04-11 01:17:14+00:00
23639,1875225345,2020-04-11 03:05:31+00:00
23640,1875225345,2020-04-11 04:51:04+00:00
23641,1875225345,2020-04-11 06:11:45+00:00
23642,1875225345,2020-04-11 06:37:06+00:00
23643,1875225345,2020-04-11 07:20:17+00:00
23645,1875225345,2020-04-11 07:52:09+00:00
23648,1875225345,2020-04-11 08:30:15+00:00
23654,1875225345,2020-04-11 09:41:44+00:00
23660,1875225345,2020-04-11 10:50:15+00:00
23669,1875225345,2020-04-11 15:16:03+00:00
23686,1875225345,2020-04-11 22:22:06+00:00
23691,1875225345,2020-04-11 23:11:47+00:00
23696,1875225345,2020-04-12 00:19:36+00:00
23700,1875225345,2020-04-12 01:20:15+00:00
23701,1875225345,2020-04-12 02:07:05+00:00
23702,1875225345,2020-04-12 03:22:09+00:00
23754,1875225345,2020-04-13 00:06:56+00:00
23755,1875225345,2020-04-13 01:11:36+00:00
23756,1875225345,2020-04-13 03:10:18+00:00
23757,1875225345,2020-04-13 03:11:07+00:00
23837,1875225345,2020-04-15 06:10:12+00:00
23838,1875225345,2020-04-15 07:25:53+00:00
23839,1875225345,2020-04-15 08:56:59+00:00
23840,1875225345,2020-04-15 09:56:50+00:00
23865,1875225345,2020-04-15 15:49:23+00:00
23873,1875225345,2020-04-15 17:24:35+00:00
23879,1875225345,2020-04-15 18:39:34+00:00
23884,1875225345,2020-04-15 19:47:00+00:00
23889,1875225345,2020-04-15 20:46:05+00:00
23896,1875225345,2020-04-15 22:14:38+00:00
23899,1875225345,2020-04-15 23:19:17+00:00
23900,1875225345,2020-04-16 06:08:36+00:00
23901,1875225345,2020-04-16 07:29:49+00:00
23902,1875225345,2020-04-16 08:42:03+00:00
23906,1875225345,2020-04-16 10:30:38+00:00
23912,1875225345,2020-04-16 11:34:35+00:00
23920,1875225345,2020-04-16 19:34:08+00:00
23922,1875225345,2020-04-17 00:13:05+00:00
23923,1875225345,2020-04-17 03:55:52+00:00
23924,1875225345,2020-04-17 05:19:08+00:00
23945,1875225345,2020-04-17 12:26:41+00:00
23946,1875225345,2020-04-17 13:30:29+00:00
23950,1875225345,2020-04-17 14:28:01+00:00
23953,1875225345,2020-04-17 15:06:26+00:00
23954,1875225345,2020-04-17 15:54:29+00:00
23955,1875225345,2020-04-17 16:57:14+00:00
23956,1875225345,2020-04-17 19:55:51+00:00
23957,1875225345,2020-04-17 22:30:27+00:00
23960,1875225345,2020-04-17 23:25:51+00:00
23964,1875225345,2020-04-18 00:13:01+00:00
23967,1875225345,2020-04-18 01:14:47+00:00
24249,2152053642,2020-04-06 17:44:44+00:00
24286,2152053642,2020-04-07 07:14:44+00:00
24287,2152053642,2020-04-07 15:59:56+00:00
24290,2152053642,2020-04-07 16:59:44+00:00
24483,2152053642,2020-04-12 21:02:22+00:00
24489,2152053642,2020-04-12 23:32:22+00:00
24616,2152053642,2020-04-20 03:24:01+00:00
24617,2152053642,2020-04-20 04:34:01+00:00
24780,2299238163,2020-04-01 02:57:59+00:00
24865,2299238163,2020-04-01 18:52:20+00:00
24874,2299238163,2020-04-01 20:16:51+00:00
24887,2299238163,2020-04-01 22:13:33+00:00
24896,2299238163,2020-04-01 23:32:50+00:00
24907,2299238163,2020-04-02 01:08:07+00:00
24914,2299238163,2020-04-02 02:46:26+00:00
24922,2299238163,2020-04-02 04:30:02+00:00
25209,2299238163,2020-04-04 08:16:31+00:00
25549,2299238163,2020-04-08 07:22:09+00:00
25555,2299238163,2020-04-08 08:35:36+00:00
25562,2299238163,2020-04-08 09:59:28+00:00
25567,2299238163,2020-04-08 11:06:56+00:00
25573,2299238163,2020-04-08 12:25:06+00:00
25580,2299238163,2020-04-08 13:46:57+00:00
25589,2299238163,2020-04-08 15:44:01+00:00
25595,2299238163,2020-04-08 17:07:28+00:00
25603,2299238163,2020-04-08 19:11:47+00:00
25604,2299238163,2020-04-08 20:26:47+00:00
25605,2299238163,2020-04-08 21:31:56+00:00
25606,2299238163,2020-04-08 22:41:48+00:00
25607,2299238163,2020-04-08 23:51:48+00:00
25608,2299238163,2020-04-09 01:01:55+00:00
25609,2299238163,2020-04-09 02:11:55+00:00
25610,2299238163,2020-04-09 03:21:55+00:00
25611,2299238163,2020-04-09 04:31:55+00:00
25808,2299238163,2020-04-11 10:56:48+00:00
25809,2299238163,2020-04-11 11:48:37+00:00
25956,2299238163,2020-04-13 03:10:15+00:00
26060,2299238163,2020-04-14 06:42:13+00:00
26067,2299238163,2020-04-14 08:06:56+00:00
26074,2299238163,2020-04-14 09:38:26+00:00
26081,2299238163,2020-04-14 11:14:21+00:00
26089,2299238163,2020-04-14 12:46:05+00:00
26097,2299238163,2020-04-14 14:34:12+00:00
26104,2299238163,2020-04-14 16:08:40+00:00
26113,2299238163,2020-04-14 17:49:27+00:00
26205,2299238163,2020-04-15 09:51:22+00:00
27879,2651380949,2020-04-09 19:52:01+00:00
27889,2651380949,2020-04-09 21:19:22+00:00
27895,2651380949,2020-04-09 22:15:52+00:00
27904,2651380949,2020-04-09 23:30:50+00:00
27912,2651380949,2020-04-10 00:42:03+00:00
27920,2651380949,2020-04-10 01:56:46+00:00
27925,2651380949,2020-04-10 02:29:20+00:00
27976,2651380949,2020-04-10 10:39:18+00:00
27983,2651380949,2020-04-10 11:45:07+00:00
27993,2651380949,2020-04-10 13:12:13+00:00
27997,2651380949,2020-04-10 13:49:33+00:00
27998,2651380949,2020-04-10 14:49:03+00:00
28028,2651380949,2020-04-10 19:59:06+00:00
28030,2651380949,2020-04-10 20:08:15+00:00
28037,2651380949,2020-04-10 21:01:03+00:00
28044,2651380949,2020-04-10 22:06:50+00:00
28053,2651380949,2020-04-10 23:20:33+00:00
28062,2651380949,2020-04-11 00:35:36+00:00
28071,2651380949,2020-04-11 01:51:50+00:00
28074,2651380949,2020-04-11 02:13:52+00:00
28087,2651380949,2020-04-11 05:19:05+00:00
28088,2651380949,2020-04-11 06:29:05+00:00
28097,2651380949,2020-04-11 08:09:00+00:00
28100,2651380949,2020-04-11 08:25:08+00:00
28108,2651380949,2020-04-11 09:35:08+00:00
28115,2651380949,2020-04-11 10:38:07+00:00
28125,2651380949,2020-04-11 12:04:39+00:00
28134,2651380949,2020-04-11 13:26:47+00:00
28154,2651380949,2020-04-11 17:28:58+00:00
28155,2651380949,2020-04-11 18:39:02+00:00
28345,2651380949,2020-04-13 03:14:28+00:00
28346,2651380949,2020-04-13 03:14:57+00:00
28704,2651380949,2020-04-15 21:23:55+00:00
28706,2651380949,2020-04-15 21:39:37+00:00
28841,2651380949,2020-04-16 20:40:33+00:00
28846,2651380949,2020-04-16 21:24:33+00:00
28854,2651380949,2020-04-16 22:34:34+00:00
28859,2651380949,2020-04-16 23:29:48+00:00
28860,2651380949,2020-04-16 23:53:24+00:00
28861,2651380949,2020-04-17 00:23:10+00:00
28862,2651380949,2020-04-17 01:33:11+00:00
28863,2651380949,2020-04-17 02:43:11+00:00
28864,2651380949,2020-04-17 03:49:16+00:00
28865,2651380949,2020-04-17 05:03:11+00:00
28866,2651380949,2020-04-17 06:13:11+00:00
28867,2651380949,2020-04-17 07:23:11+00:00
28870,2651380949,2020-04-17 08:33:12+00:00
28873,2651380949,2020-04-17 08:50:38+00:00
29567,2670856639,2020-04-01 02:34:39+00:00
29568,2670856639,2020-04-01 04:18:17+00:00
29569,2670856639,2020-04-01 05:58:20+00:00
29570,2670856639,2020-04-01 07:15:35+00:00
29571,2670856639,2020-04-01 08:21:40+00:00
29579,2670856639,2020-04-01 19:49:00+00:00
29580,2670856639,2020-04-01 19:49:01+00:00
29581,2670856639,2020-04-01 21:20:47+00:00
29582,2670856639,2020-04-01 22:46:50+00:00
29590,2670856639,2020-04-02 00:26:27+00:00
29658,2670856639,2020-04-02 23:44:23+00:00
29660,2670856639,2020-04-02 23:48:50+00:00
29661,2670856639,2020-04-03 00:46:21+00:00
29662,2670856639,2020-04-03 02:09:53+00:00
29712,2670856639,2020-04-03 15:00:35+00:00
29713,2670856639,2020-04-03 15:42:55+00:00
29717,2670856639,2020-04-03 16:29:56+00:00
29722,2670856639,2020-04-03 17:33:21+00:00
29726,2670856639,2020-04-03 18:17:54+00:00
29727,2670856639,2020-04-03 19:16:25+00:00
29736,2670856639,2020-04-03 21:47:54+00:00
29745,2670856639,2020-04-04 01:18:11+00:00
29753,2670856639,2020-04-04 02:27:29+00:00
29767,2670856639,2020-04-04 04:36:17+00:00
29769,2670856639,2020-04-04 05:53:22+00:00
29796,2670856639,2020-04-04 15:57:51+00:00
29816,2670856639,2020-04-04 23:03:01+00:00
29853,2670856639,2020-04-05 11:12:51+00:00
29909,2670856639,2020-04-06 09:27:51+00:00
30018,2670856639,2020-04-07 09:12:58+00:00
30042,2670856639,2020-04-07 20:31:50+00:00
30045,2670856639,2020-04-07 21:41:51+00:00
30090,2670856639,2020-04-08 06:49:51+00:00
