,device,when_captured
21647,1875225345,2019-11-15 21:45:45+00:00
21648,1875225345,2019-11-15 23:00:45+00:00
21649,1875225345,2019-11-16 00:15:45+00:00
21650,1875225345,2019-11-16 01:30:45+00:00
21651,1875225345,2019-11-16 02:45:46+00:00
21652,1875225345,2019-11-16 04:00:45+00:00
21653,1875225345,2019-11-16 05:15:45+00:00
21654,1875225345,2019-11-16 06:30:45+00:00
21657,1875225345,2019-11-16 07:30:45+00:00
23200,2152053642,2019-11-02 18:56:26+00:00
23234,2152053642,2019-11-06 20:08:20+00:00
23243,2152053642,2019-11-15 22:20:10+00:00
23244,2152053642,2019-11-15 23:35:11+00:00
23897,2299238163,2019-11-15 21:33:16+00:00
23898,2299238163,2019-11-15 22:48:19+00:00
23899,2299238163,2019-11-16 00:03:16+00:00
23900,2299238163,2019-11-16 01:18:16+00:00
23901,2299238163,2019-11-16 02:33:15+00:00
23902,2299238163,2019-11-16 03:48:16+00:00
23903,2299238163,2019-11-16 05:03:16+00:00
23904,2299238163,2019-11-16 06:18:16+00:00
25903,2651380949,2019-11-15 22:24:22+00:00
25904,2651380949,2019-11-15 22:54:22+00:00
28110,2670856639,2019-11-02 18:57:12+00:00
28127,2670856639,2019-11-03 05:57:12+00:00
28128,2670856639,2019-11-03 07:12:13+00:00
28190,2670856639,2019-11-04 07:42:17+00:00
28191,2670856639,2019-11-04 08:57:20+00:00
28192,2670856639,2019-11-04 10:12:19+00:00
28193,2670856639,2019-11-04 11:27:12+00:00
28195,2670856639,2019-11-04 15:42:31+00:00
28196,2670856639,2019-11-04 16:57:25+00:00
28197,2670856639,2019-11-04 18:12:25+00:00
28198,2670856639,2019-11-04 19:27:25+00:00
28199,2670856639,2019-11-04 20:37:26+00:00
28200,2670856639,2019-11-04 21:47:26+00:00
28201,2670856639,2019-11-05 00:07:46+00:00
28202,2670856639,2019-11-05 01:17:26+00:00
28203,2670856639,2019-11-05 02:27:40+00:00
28205,2670856639,2019-11-05 05:27:51+00:00
28206,2670856639,2019-11-05 07:42:26+00:00
28207,2670856639,2019-11-05 10:12:31+00:00
28208,2670856639,2019-11-05 12:42:39+00:00
28209,2670856639,2019-11-05 12:42:40+00:00
28211,2670856639,2019-11-05 15:12:25+00:00
30354,2750599726,2019-11-15 22:10:48+00:00
30356,2750599726,2019-11-15 23:20:48+00:00
30357,2750599726,2019-11-16 00:30:44+00:00
30358,2750599726,2019-11-16 01:40:47+00:00
30359,2750599726,2019-11-16 02:50:44+00:00
30360,2750599726,2019-11-16 04:00:43+00:00
30361,2750599726,2019-11-16 05:10:43+00:00
30362,2750599726,2019-11-16 06:20:43+00:00
30363,2750599726,2019-11-16 06:50:43+00:00
32764,3709008148,2019-11-06 07:39:27+00:00
32765,3709008148,2019-11-06 11:24:27+00:00
32766,3709008148,2019-11-06 16:24:28+00:00
32784,3709008148,2019-11-15 21:21:57+00:00
32785,3709008148,2019-11-15 21:21:58+00:00
32786,3709008148,2019-11-15 22:36:58+00:00
32787,3709008148,2019-11-15 23:51:57+00:00
32789,3709008148,2019-11-16 01:06:58+00:00
32790,3709008148,2019-11-16 02:21:57+00:00
32791,3709008148,2019-11-16 03:36:58+00:00
32792,3709008148,2019-11-16 04:51:58+00:00
32793,3709008148,2019-11-16 06:06:58+00:00
32794,3709008148,2019-11-16 07:21:57+00:00
34263,3714913954,2019-11-02 15:49:32+00:00
40460,3768313999,2019-11-03 15:19:13+00:00
40461,3768313999,2019-11-03 18:49:06+00:00
40462,3768313999,2019-11-03 19:59:22+00:00
40463,3768313999,2019-11-03 21:09:12+00:00
40470,3768313999,2019-11-03 23:29:09+00:00
40487,3768313999,2019-11-04 04:39:05+00:00
40488,3768313999,2019-11-04 05:49:05+00:00
40489,3768313999,2019-11-04 10:19:11+00:00
40490,3768313999,2019-11-04 11:29:05+00:00
40491,3768313999,2019-11-04 12:39:13+00:00
40492,3768313999,2019-11-04 13:49:06+00:00
40493,3768313999,2019-11-04 14:29:10+00:00
40527,3768313999,2019-11-05 07:34:22+00:00
40528,3768313999,2019-11-05 08:49:03+00:00
40529,3768313999,2019-11-05 10:04:04+00:00
40530,3768313999,2019-11-05 11:19:09+00:00
40531,3768313999,2019-11-05 12:34:04+00:00
40627,3768313999,2019-11-15 21:53:28+00:00
40628,3768313999,2019-11-15 23:03:42+00:00
40629,3768313999,2019-11-16 00:13:28+00:00
41674,3768313999,2019-11-24 09:06:28+00:00
41675,3768313999,2019-11-24 16:06:43+00:00
41677,3768313999,2019-11-24 18:56:35+00:00
41678,3768313999,2019-11-24 20:07:00+00:00
41679,3768313999,2019-11-24 21:16:45+00:00
41681,3768313999,2019-11-24 22:27:07+00:00
42894,3856112813,2019-11-06 10:17:57+00:00
42895,3856112813,2019-11-06 13:47:57+00:00
42896,3856112813,2019-11-06 15:02:57+00:00
42897,3856112813,2019-11-06 16:17:55+00:00
42898,3856112813,2019-11-06 17:33:00+00:00
42900,3856112813,2019-11-06 18:58:00+00:00
42917,3856112813,2019-11-15 22:05:59+00:00
42918,3856112813,2019-11-15 23:20:57+00:00
42919,3856112813,2019-11-16 00:35:59+00:00
42920,3856112813,2019-11-16 01:50:57+00:00
42921,3856112813,2019-11-16 03:05:58+00:00
42922,3856112813,2019-11-16 04:20:57+00:00
42923,3856112813,2019-11-16 05:35:58+00:00
42924,3856112813,2019-11-16 06:51:00+00:00
42926,3856112813,2019-11-16 07:50:59+00:00
45012,3937710776,2019-11-15 21:23:36+00:00
45013,3937710776,2019-11-15 22:33:36+00:00
45014,3937710776,2019-11-15 23:03:36+00:00
47392,4249659165,2019-11-04 04:35:17+00:00
47393,4249659165,2019-11-04 05:50:18+00:00
47394,4249659165,2019-11-04 07:05:18+00:00
47395,4249659165,2019-11-04 08:20:18+00:00
47396,4249659165,2019-11-04 09:35:18+00:00
47397,4249659165,2019-11-04 10:50:18+00:00
47398,4249659165,2019-11-04 12:05:18+00:00
47399,4249659165,2019-11-04 13:20:18+00:00
47400,4249659165,2019-11-04 14:35:18+00:00
47401,4249659165,2019-11-04 15:50:18+00:00
47403,4249659165,2019-11-04 18:35:18+00:00
47404,4249659165,2019-11-04 19:50:18+00:00
47405,4249659165,2019-11-05 00:50:18+00:00
47406,4249659165,2019-11-05 02:05:18+00:00
47407,4249659165,2019-11-05 03:20:18+00:00
47409,4249659165,2019-11-05 04:20:18+00:00
47501,4249659165,2019-11-15 22:33:31+00:00
47502,4249659165,2019-11-15 23:48:31+00:00
47503,4249659165,2019-11-16 01:03:31+00:00
47504,4249659165,2019-11-16 02:18:30+00:00
47505,4249659165,2019-11-16 03:33:30+00:00
47506,4249659165,2019-11-16 04:48:31+00:00
47507,4249659165,2019-11-16 06:03:30+00:00
47508,4249659165,2019-11-16 06:03:31+00:00
47510,4249659165,2019-11-16 07:03:31+00:00
49098,4267748403,2019-11-03 18:00:46+00:00
49099,4267748403,2019-11-03 19:15:44+00:00
49100,4267748403,2019-11-03 20:30:45+00:00
49101,4267748403,2019-11-03 21:45:44+00:00
49102,4267748403,2019-11-03 23:00:44+00:00
49277,4267748403,2019-11-15 21:58:45+00:00
49278,4267748403,2019-11-15 23:13:45+00:00
49279,4267748403,2019-11-16 00:28:45+00:00
49280,4267748403,2019-11-16 01:43:45+00:00
49281,4267748403,2019-11-16 02:58:45+00:00
49282,4267748403,2019-11-16 04:13:45+00:00
49283,4267748403,2019-11-16 05:13:44+00:00
